x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target
70.5,140,0,118,71,68,632,1029,7,15,100,24,526,174
92.3000030517578,126,0,118,97,97,542,990,18,21,102,35,589,166
196.899993896484,136,0,121,149,141,577,994,157,80,102,39,673,167
121.599998474121,152,0,112,82,76,571,1018,10,79,103,28,537,215
75.0,130,0,116,128,128,536,934,51,24,78,34,627,135
83.0999984741211,177,1,87,58,56,638,974,24,349,76,28,382,254
94.5999984741211,142,1,88,81,77,497,956,33,321,116,47,427,247
103.0,136,0,121,95,96,574,1012,29,36,111,37,622,162
43.9000015258789,157,1,89,47,44,512,962,22,423,97,34,288,276
74.1999969482422,126,0,108,74,67,602,984,34,12,102,33,557,195
92.9000015258789,135,1,104,123,115,537,978,31,170,89,34,631,165
96.3000030517578,127,1,111,82,79,519,982,4,139,97,38,620,168
122.5,125,0,108,113,105,567,985,78,94,130,58,626,166
127.199996948242,150,0,100,109,98,531,964,9,24,87,38,559,153
104.300003051758,119,0,107,166,157,521,938,168,89,92,36,637,154
65.3000030517578,123,0,102,97,87,526,948,113,76,124,50,572,158
45.5,139,1,88,46,41,480,968,19,49,135,53,457,249
34.2000007629395,135,0,109,69,71,540,965,6,4,80,22,564,139
66.4000015258789,135,0,117,62,61,595,986,22,46,77,27,529,190
199.300003051758,131,0,121,160,143,631,1071,3,77,102,41,674,152
115.099998474121,145,1,104,82,74,560,981,96,126,88,31,488,228
82.5999984741211,149,1,88,61,54,515,953,36,165,86,35,395,251
37.2999992370606,140,0,93,55,54,535,1045,6,20,135,40,453,200
57.7999992370606,142,1,89,45,44,533,969,18,219,94,33,318,250
121.599998474121,132,0,96,87,83,564,953,43,92,83,32,513,227
53.9000015258789,143,0,110,66,63,537,977,10,6,114,35,487,166
79.8000030517578,152,1,87,57,53,530,986,30,72,92,43,405,264
50.7999992370606,126,0,104,106,97,599,989,40,24,78,25,593,171
79.0999984741211,151,1,91,58,56,510,950,33,301,108,41,394,261
123.400001525879,141,0,121,109,101,591,985,18,30,91,20,578,174
82.3000030517578,162,1,99,75,70,522,996,40,208,73,27,496,224
96.8000030517578,131,0,116,78,73,574,1038,7,36,142,42,540,176
