x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,Target
155.5,131,1,109,115,109,542,969,50,179,79,35,472,206
37.2999992370606,140,0,93,55,54,535,1045,6,20,135,40,453,200
54.2000007629395,141,0,109,56,54,523,968,4,2,107,37,489,170
103.0,136,0,121,95,96,574,1012,29,36,111,37,622,162
96.8000030517578,131,0,116,78,73,574,1038,7,36,142,42,540,176
82.5999984741211,149,1,88,61,54,515,953,36,165,86,35,395,251
68.1999969482422,121,0,110,118,115,547,964,25,44,84,29,689,126
163.5,143,0,113,103,95,583,1012,13,102,96,36,557,194
96.3000030517578,127,1,111,82,79,519,982,4,139,97,38,620,168
85.5999984741211,157,1,90,65,62,553,955,39,286,81,28,421,239
51.0999984741211,128,0,113,67,60,624,972,28,10,77,25,507,206
84.9000015258789,130,0,121,90,91,623,1049,3,22,113,40,588,160
53.9000015258789,143,0,110,66,63,537,977,10,6,114,35,487,166
115.099998474121,145,1,104,82,74,560,981,96,126,88,31,488,228
69.5999984741211,166,1,89,58,54,521,973,46,254,72,26,396,237
121.599998474121,152,0,112,82,76,571,1018,10,79,103,28,537,215
82.3000030517578,162,1,99,75,70,522,996,40,208,73,27,496,224
34.2000007629395,135,0,109,69,71,540,965,6,4,80,22,564,139
88.0,148,0,122,72,66,601,998,9,19,84,20,590,144
52.2999992370606,130,0,116,63,57,641,984,14,26,70,21,486,196
50.7999992370606,126,0,104,106,97,599,989,40,24,78,25,593,171
104.300003051758,119,0,107,166,157,521,938,168,89,92,36,637,154
75.4000015258789,125,0,109,90,81,586,964,97,82,105,43,617,163
45.5,139,1,88,46,41,480,968,19,49,135,53,457,249
56.5999984741211,133,0,104,51,47,599,1024,7,40,99,27,425,225
121.599998474121,132,0,96,87,83,564,953,43,92,83,32,513,227
107.199996948242,147,1,104,63,64,560,972,23,95,76,24,462,233
92.3000030517578,126,0,118,97,97,542,990,18,21,102,35,589,166
57.7999992370606,142,1,89,45,44,533,969,18,219,94,33,318,250
65.3000030517578,123,0,102,97,87,526,948,113,76,124,50,572,158
122.5,125,0,108,113,105,567,985,78,94,130,58,626,166
92.9000015258789,135,1,104,123,115,537,978,31,170,89,34,631,165
