,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Target
0,53.0,45.0,80.0,7.699999809265137,3.450000047683716,10.199999809265137,66.80000305175781,3325.0,38.5,43.09999847412109,25.5,30.0,32.0,72.0,54.0,1
1,11.0,53.0,68.0,9.199999809265137,2.990000009536743,12.100000381469728,90.5999984741211,4700.0,7.800000190734863,48.900001525878906,12.300000190734863,648.0,319.0,130.0,47.0,1
2,47.0,45.0,79.0,6.5,3.4100000858306885,11.100000381469728,77.5,3125.0,27.100000381469727,50.20000076293945,20.600000381469727,18.0,8.0,24.0,56.0,1
3,36.0,30.0,75.0,7.5,3.3499999046325684,11.399999618530272,81.9000015258789,4029.0,12.399999618530272,44.0,12.0,6.0,4.0,16.0,58.0,1
4,52.0,42.0,79.0,7.699999809265137,3.390000104904175,9.600000381469728,69.19999694824219,2302.0,22.200000762939453,41.29999923706055,24.200000762939453,18.0,8.0,27.0,56.0,1
5,31.0,24.0,72.0,9.0,3.369999885559082,10.899999618530272,82.80000305175781,3226.0,5.099999904632568,45.20000076293945,12.300000190734863,5.0,3.0,10.0,61.0,1
6,35.0,40.0,64.0,9.600000381469728,3.0199999809265137,12.199999809265137,82.5,3626.0,5.699999809265137,54.29999923706055,10.100000381469728,20.0,7.0,20.0,72.0,1
7,42.0,33.0,76.0,9.699999809265137,3.220000028610229,9.0,76.19999694824219,9699.0,4.800000190734863,42.20000076293945,14.5,8.0,8.0,49.0,54.0,1
8,35.0,31.0,81.0,9.199999809265137,3.0999999046325684,12.0,78.30000305175781,3262.0,12.600000381469728,48.59999847412109,13.899999618530272,7.0,4.0,4.0,55.0,1
9,36.0,29.0,72.0,9.5,3.319999933242798,10.600000381469728,77.5999984741211,3437.0,8.100000381469727,45.5,13.800000190734863,45.0,59.0,263.0,56.0,1
10,37.0,38.0,67.0,11.300000190734863,2.990000009536743,12.0,81.5,3387.0,3.5999999046325684,50.29999923706055,13.5,56.0,21.0,44.0,73.0,1
11,40.0,34.0,77.0,9.199999809265137,3.2100000381469727,10.199999809265137,77.0,4101.0,13.0,45.70000076293945,15.100000381469728,26.0,26.0,146.0,57.0,1
12,37.0,31.0,75.0,8.0,3.259999990463257,11.899999618530272,78.4000015258789,4259.0,13.100000381469728,49.59999847412109,13.899999618530272,23.0,9.0,15.0,58.0,1
13,43.0,35.0,77.0,7.599999904632568,3.440000057220459,9.600000381469728,84.5999984741211,6441.0,24.39999961853028,43.70000076293945,14.300000190734863,43.0,38.0,206.0,55.0,1
14,46.0,30.0,72.0,10.199999809265137,3.1600000858306885,11.300000190734863,83.19999694824219,3327.0,8.800000190734863,45.29999923706055,12.199999809265137,4.0,3.0,8.0,58.0,1
15,42.0,33.0,77.0,9.699999809265137,3.0299999713897705,10.699999809265137,83.5,7462.0,11.300000190734863,48.70000076293945,12.399999618530272,41.0,26.0,108.0,58.0,1
16,33.0,26.0,76.0,8.600000381469727,3.200000047683716,10.899999618530272,83.4000015258789,6122.0,16.299999237060547,44.900001525878906,10.699999809265137,88.0,63.0,278.0,58.0,1
17,35.0,28.0,71.0,8.800000190734863,3.289999961853028,11.100000381469728,86.30000305175781,3042.0,14.699999809265137,44.59999847412109,11.399999618530272,31.0,21.0,64.0,60.0,1
18,60.0,67.0,82.0,10.0,2.9800000190734863,11.5,88.5999984741211,4657.0,13.5,47.29999923706055,22.39999961853028,3.0,1.0,1.0,60.0,1
19,43.0,30.0,74.0,10.899999618530272,3.2300000190734863,12.100000381469728,83.9000015258789,4679.0,3.5,49.20000076293945,11.300000190734863,21.0,32.0,62.0,56.0,1
20,43.0,32.0,74.0,10.100000381469728,3.380000114440918,9.5,79.19999694824219,3214.0,2.900000095367432,43.70000076293945,12.0,11.0,7.0,32.0,54.0,1
21,35.0,46.0,85.0,7.099999904632568,3.220000028610229,11.800000190734863,79.9000015258789,1441.0,14.800000190734863,51.20000076293945,16.100000381469727,1.0,1.0,1.0,54.0,1
22,36.0,27.0,71.0,8.100000381469727,3.3399999141693115,11.399999618530272,81.5,3243.0,8.800000190734863,42.59999847412109,11.699999809265137,21.0,15.0,59.0,59.0,1
23,45.0,33.0,76.0,7.699999809265137,3.390000104904175,11.300000190734863,82.19999694824219,3152.0,12.100000381469728,47.29999923706055,10.899999618530272,14.0,11.0,42.0,56.0,1
24,50.0,42.0,82.0,7.300000190734863,3.490000009536743,10.399999618530272,72.5,3497.0,36.70000076293945,43.29999923706055,26.39999961853028,15.0,18.0,34.0,59.0,1
25,15.0,30.0,73.0,8.199999809265137,3.150000095367432,12.199999809265137,84.19999694824219,4824.0,4.699999809265137,53.09999847412109,12.699999809265137,17.0,8.0,28.0,38.0,1
26,44.0,39.0,78.0,8.199999809265137,3.319999933242798,11.0,79.9000015258789,3768.0,28.600000381469727,49.5,17.5,12.0,9.0,48.0,53.0,1
27,38.0,28.0,72.0,8.899999618530273,3.4800000190734863,10.699999809265137,79.80000305175781,3451.0,11.699999809265137,37.5,13.0,14.0,13.0,39.0,58.0,1
28,31.0,45.0,85.0,7.300000190734863,3.220000028610229,11.399999618530272,80.69999694824219,1844.0,11.5,48.09999847412109,18.5,1.0,1.0,1.0,53.0,1
29,25.0,12.0,73.0,9.199999809265137,3.2799999713897705,12.100000381469728,83.0999984741211,2095.0,2.0,51.900001525878906,9.800000190734863,20.0,11.0,26.0,58.0,1
30,45.0,28.0,74.0,10.600000381469728,3.2100000381469727,11.100000381469728,82.5999984741211,1883.0,3.400000095367432,41.900001525878906,12.300000190734863,5.0,4.0,20.0,56.0,1
31,42.0,29.0,72.0,10.699999809265137,3.190000057220459,10.100000381469728,79.5,3508.0,2.200000047683716,38.79999923706055,15.699999809265137,6.0,4.0,18.0,56.0,1
32,54.0,54.0,81.0,7.400000095367432,3.359999895095825,9.699999809265137,72.80000305175781,3172.0,31.39999961853028,45.5,24.200000762939453,20.0,17.0,1.0,62.0,1
33,34.0,32.0,79.0,9.300000190734863,3.2300000190734863,9.699999809265137,76.80000305175781,5160.0,17.200000762939453,45.09999847412109,15.300000190734863,31.0,15.0,68.0,57.0,1
34,30.0,20.0,69.0,8.800000190734863,3.259999990463257,11.100000381469728,85.4000015258789,2934.0,5.800000190734863,44.0,9.399999618530272,33.0,23.0,125.0,64.0,1
35,43.0,27.0,72.0,9.0,3.25,11.5,87.0999984741211,2909.0,7.199999809265137,51.59999847412109,9.5,7.0,3.0,10.0,56.0,1
36,30.0,24.0,72.0,6.5,3.5299999713897705,10.800000190734863,79.5,3694.0,13.100000381469728,33.79999923706055,12.399999618530272,11.0,4.0,11.0,61.0,1
37,39.0,29.0,75.0,8.699999809265137,3.2300000190734863,11.399999618530272,78.5999984741211,4412.0,15.600000381469728,46.59999847412109,13.199999809265137,13.0,7.0,33.0,60.0,1
38,42.0,40.0,77.0,6.099999904632568,3.450000047683716,10.399999618530272,71.80000305175781,2269.0,22.700000762939453,41.400001525878906,19.5,8.0,3.0,5.0,53.0,1
39,36.0,24.0,70.0,9.0,3.309999942779541,10.5,83.19999694824219,6582.0,8.100000381469727,42.5,12.600000381469728,18.0,12.0,37.0,61.0,1
40,42.0,32.0,76.0,9.100000381469728,3.319999933242798,10.5,87.5,6092.0,17.5,45.29999923706055,13.199999809265137,29.0,32.0,161.0,54.0,1
41,45.0,40.0,80.0,8.300000190734863,3.319999933242798,10.100000381469728,70.30000305175781,2682.0,21.0,46.09999847412109,24.100000381469727,17.0,14.0,78.0,56.0,1
42,38.0529119253353,31.381613990666914,78.32870206533161,9.543452619226636,3.2068519020851056,11.045965023332718,78.64345331417108,3243.6825284479883,8.898344562820036,46.730090793298324,13.174933181837323,8.52645596266765,5.144841972000738,14.685191738673556,54.618386009333086,1
43,43.76492398253433,29.294771947602975,73.52984796506865,8.502799338403852,3.3035447188992624,11.423507674695403,85.22593413332132,3001.9382638779207,9.074063785320742,49.95541220346763,10.035446641876355,9.677233938870138,6.059695930137302,22.238783720549208,56.0,1
44,39.352151398057444,29.63722633934205,75.11738379935248,8.721799660914767,3.2258077405251835,11.401676536346502,78.76768961605322,4416.108432977337,15.564785235267074,46.61173686685015,13.35427565664423,12.832308858067883,6.899385314840729,32.46338834581722,60.0,1
45,39.531793708032325,35.197979241792424,75.73265974726414,7.66690723311995,3.391329476621415,11.006647446708303,79.9738447586616,3172.143052218046,16.831216507444275,47.86618629669955,16.725868278483535,11.932082387776262,5.666185533760101,17.46531949452828,58.3338144662399,1
46,43.59940406736321,30.52107267874623,75.54065552590048,10.109791738261231,3.211400632743897,11.198042070040056,82.22183799973712,1821.0936597774537,4.9966794719305,43.202555636374136,12.832226671851092,4.439761626945282,3.5798212202089617,17.338867727990092,55.71988081347264,1
47,50.762152770114454,40.20461307881669,77.44246030870224,8.499230962795687,3.3572892460694717,10.551661638771575,72.04295746767029,3325.6393849228243,29.005133957033554,43.80332213313397,21.248090202240974,21.687996003282272,22.72891861904561,51.5396824696179,55.27876984564888,1
48,39.450499251969546,31.252496259847714,75.90099850393909,8.925249435249908,3.2209900426266866,10.859400602092734,77.87920035837713,4271.894732637472,14.428702154497088,46.19455017845946,14.055948645785008,18.85649027560406,15.559485787421316,83.90641547255836,58.64850224409137,1
49,51.867350388401334,41.97347007768027,78.97347007768026,7.678775872674396,3.39079600181474,9.610612340277259,69.23448592822074,2301.5622562817243,22.206633243519388,41.30132576353762,24.13765543536772,17.867350388401334,7.933675194200667,26.708170854482937,55.9602051165204,1
50,35.46238595452118,31.057798244315148,80.59541228979397,9.25201826222119,3.116183425167364,11.855504389212133,78.35202111886896,3259.225684272873,12.039357395076589,48.31678720926655,13.790182976379773,7.231192977260589,4.173394732945441,5.618350840824121,54.942201755684856,1
51,43.24054138585353,34.11396495016245,76.36711782154461,8.201261016971623,3.484367132730223,10.568986191322635,76.61200570929165,3471.088741979105,22.617794779607465,40.03292800331123,18.851937714277454,14.436711782154461,15.183558910772303,36.816441089227695,58.43671178215446,1
52,40.21875246190126,27.687500984760504,72.0,9.737500079729601,3.240937474176089,11.145833369181805,83.04583269962187,3288.0729332434685,7.373959021068628,45.261458174905464,12.238541606543857,4.3854165025399166,3.0,8.770833005079833,59.15624950761975,1
53,41.90420248667871,31.872269982238286,75.90420248667871,9.098403750157065,3.3198402708728616,10.5,87.43134506672794,6099.823463587905,17.34991723522063,45.255293743025234,13.19042006706897,28.824371225577643,31.680674955595716,159.02018472469345,54.1117637655415,1
54,33.84553087188925,26.15284939502281,70.5382123487557,8.800000190734863,3.2830731536902884,11.100000381469728,86.09219825638186,3017.063466832808,12.645044849307016,44.461462531063816,10.938211967285973,31.461787651244297,21.461787651244297,78.08452336295109,60.923575302488594,1
55,47.169229194234106,38.06153478654625,77.20512733013005,7.627692238415272,3.382769290354239,10.914359353149326,79.93435903870038,3156.82050932052,16.75179169188392,46.86615358210156,14.105638592507983,15.44615279615607,12.44615279615607,32.11795589293352,57.44615279615607,1
56,36.85062833057088,31.366527037650915,77.41631759412729,9.80677837937606,3.2300000190734863,10.460167545322106,79.04883158479555,5007.649752555046,12.860710729197473,46.398618771888984,14.033054266036697,27.83263518825458,20.38452017996721,66.09958111295275,56.683263518825456,1
57,44.21999331556524,32.609996657782624,75.21999331556525,8.636008053748549,3.386100075201363,10.597994100356347,81.02998692159005,3176.1802072174773,8.51196952148899,45.89598780017585,11.329003443743858,12.829989973347862,9.439986631130484,38.09996657782621,55.21999331556524,1
58,28.336101765276712,14.66888141222137,73.16680508826384,9.433527028281144,3.268323626346743,11.933195293205893,83.01659592998918,2059.6373212880667,2.2335271394771428,50.23195064324055,10.217012911394452,17.497923676042465,9.83236438215315,24.999169470416987,57.66638982347233,1
59,41.57289485089119,36.39953019738342,76.95981207895336,7.905279931368607,3.3564065170927666,10.965327102365128,79.83065539994233,3755.1710156404247,25.91284825209926,46.778174807661244,16.615840200976994,11.826635346492228,8.13317673246114,41.585507820212435,54.386917228062174,1
60,32.82121215146481,22.94969701205074,75.73742425301269,8.848045411627004,3.2956423807749218,11.317879166323246,78.09442448731701,2324.5525766454925,9.430151543891576,49.63184880853184,15.392166953621098,18.826818177280277,12.173181822719723,46.33515159380852,57.21787878485352,1
61,38.640124790092564,36.5421112976955,67.9111804389403,11.099540424650444,3.0209801583642237,11.872434773307132,81.8098007930993,3376.065834732716,4.547627613268656,49.388818798120234,13.263093051116744,46.523723435020756,17.71975041981488,37.43950083962976,70.26645868317907,1
62,40.91421743491756,39.712470127776434,70.18030166587052,10.419301174556196,3.102533770122845,11.559650491910666,77.90381347824722,3371.8324074396946,12.137886707877051,48.53860120470321,16.43566307618817,49.63939666825897,23.691024486505825,50.84988051110573,68.3518667960354,1
63,32.87422062754378,24.59875300407004,70.14968825101751,8.800000190734863,3.2772452977820974,11.100000381469728,85.91736211597932,2996.0831655549455,10.916112688477154,44.344905598162725,10.549687869547782,31.850311748982488,21.850311748982488,89.93450834396593,61.700623497964976,1
64,40.54440835992268,31.287358291550078,70.33646669705449,10.471264099095304,3.154649958668177,10.53667775450775,80.12382498860457,3532.5371162184465,2.927795818145221,42.023095011517476,14.535526616188454,8.911183280154644,4.623824988604566,18.415883325736377,59.32706660589102,1
65,42.56770032781999,34.135400655639984,76.56770032781999,8.507829174983277,3.344894116972664,9.340620413252484,80.96868056817208,7849.432331962467,15.926926291165968,43.05155125466944,14.386460042716246,27.869511473699703,25.031009834599743,138.12895146773866,54.56770032781999,1
