,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Target
0,46.0,30.0,72.0,10.199999809265137,3.1600000858306885,11.300000190734863,83.19999694824219,3327.0,8.800000190734863,45.29999923706055,12.199999809265137,4.0,3.0,8.0,58.0,1
1,35.0,28.0,71.0,8.800000190734863,3.289999961853028,11.100000381469728,86.30000305175781,3042.0,14.699999809265137,44.59999847412109,11.399999618530272,31.0,21.0,64.0,60.0,1
2,36.0,29.0,72.0,9.5,3.319999933242798,10.600000381469728,77.5999984741211,3437.0,8.100000381469727,45.5,13.800000190734863,45.0,59.0,263.0,56.0,1
3,45.0,28.0,74.0,10.600000381469728,3.2100000381469727,11.100000381469728,82.5999984741211,1883.0,3.400000095367432,41.900001525878906,12.300000190734863,5.0,4.0,20.0,56.0,1
4,35.0,46.0,85.0,7.099999904632568,3.220000028610229,11.800000190734863,79.9000015258789,1441.0,14.800000190734863,51.20000076293945,16.100000381469727,1.0,1.0,1.0,54.0,1
5,36.0,27.0,72.0,9.5,3.359999895095825,10.699999809265137,79.30000305175781,4213.0,6.699999809265137,41.0,13.199999809265137,12.0,7.0,20.0,59.0,1
6,13.0,49.0,68.0,7.0,3.359999895095825,12.199999809265137,90.6999969482422,2702.0,3.0,51.900001525878906,9.699999809265137,105.0,32.0,3.0,71.0,1
7,34.0,32.0,79.0,9.300000190734863,3.2300000190734863,9.699999809265137,76.80000305175781,5160.0,17.200000762939453,45.09999847412109,15.300000190734863,31.0,15.0,68.0,57.0,1
8,44.0,29.0,74.0,10.399999618530272,3.2100000381469727,9.800000190734863,81.5999984741211,4260.0,0.800000011920929,39.400001525878906,12.399999618530272,6.0,6.0,33.0,54.0,1
9,25.0,12.0,73.0,9.199999809265137,3.2799999713897705,12.100000381469728,83.0999984741211,2095.0,2.0,51.900001525878906,9.800000190734863,20.0,11.0,26.0,58.0,1
10,10.0,55.0,70.0,7.300000190734863,3.109999895095825,12.100000381469728,88.9000015258789,3033.0,5.900000095367432,51.0,14.0,144.0,66.0,20.0,61.0,1
11,60.0,67.0,82.0,10.0,2.9800000190734863,11.5,88.5999984741211,4657.0,13.5,47.29999923706055,22.39999961853028,3.0,1.0,1.0,60.0,1
