,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,Target
0,43.0,30.0,74.0,10.899999618530272,3.2300000190734863,12.100000381469728,83.9000015258789,4679.0,3.5,49.20000076293945,11.300000190734863,21.0,32.0,62.0,56.0,934.7000122070312
1,35.0,40.0,64.0,9.600000381469728,3.0199999809265137,12.199999809265137,82.5,3626.0,5.699999809265137,54.29999923706055,10.100000381469728,20.0,7.0,20.0,72.0,899.2639770507812
2,35.0,31.0,81.0,9.199999809265137,3.0999999046325684,12.0,78.30000305175781,3262.0,12.600000381469728,48.59999847412109,13.899999618530272,7.0,4.0,4.0,55.0,919.72900390625
3,31.0,26.0,73.0,9.300000190734863,3.220000028610229,10.699999809265137,81.30000305175781,3249.0,9.5,43.900001525878906,13.600000381469728,11.0,7.0,25.0,59.0,972.4639892578124
4,50.0,42.0,82.0,7.300000190734863,3.490000009536743,10.399999618530272,72.5,3497.0,36.70000076293945,43.29999923706055,26.399999618530277,15.0,18.0,34.0,59.0,1006.489990234375
5,35.0,46.0,85.0,7.099999904632568,3.220000028610229,11.800000190734863,79.9000015258789,1441.0,14.800000190734863,51.20000076293945,16.100000381469727,1.0,1.0,1.0,54.0,860.1010131835938
6,44.0,29.0,74.0,10.399999618530272,3.2100000381469727,9.800000190734863,81.5999984741211,4260.0,0.800000011920929,39.400001525878906,12.399999618530272,6.0,6.0,33.0,54.0,962.35400390625
7,10.0,55.0,70.0,7.300000190734863,3.109999895095825,12.100000381469728,88.9000015258789,3033.0,5.900000095367432,51.0,14.0,144.0,66.0,20.0,61.0,839.708984375
8,30.0,35.0,71.0,8.300000190734863,3.369999885559082,9.899999618530272,77.4000015258789,4474.0,13.100000381469728,42.59999847412109,17.700000762939453,38.0,37.0,193.0,57.0,989.2650146484376
9,38.0,28.0,72.0,8.899999618530273,3.4800000190734863,10.699999809265137,79.80000305175781,3451.0,11.699999809265137,37.5,13.0,14.0,13.0,39.0,58.0,954.4420166015624
10,30.0,20.0,69.0,8.800000190734863,3.259999990463257,11.100000381469728,85.4000015258789,2934.0,5.800000190734863,44.0,9.399999618530272,33.0,23.0,125.0,64.0,929.1500244140624
11,45.0,30.0,73.0,9.300000190734863,3.289999961853028,10.600000381469728,86.0,2140.0,5.300000190734863,40.400001525878906,10.5,6.0,4.0,4.0,56.0,899.5289916992188
12,44.0,39.0,78.0,8.199999809265137,3.319999933242798,11.0,79.9000015258789,3768.0,28.600000381469727,49.5,17.5,12.0,9.0,48.0,53.0,1025.501953125
13,42.0,40.0,77.0,6.099999904632568,3.450000047683716,10.399999618530272,71.80000305175781,2269.0,22.700000762939453,41.400001525878906,19.5,8.0,3.0,5.0,53.0,971.1220092773438
14,11.0,53.0,68.0,9.199999809265137,2.990000009536743,12.100000381469728,90.5999984741211,4700.0,7.800000190734863,48.900001525878906,12.300000190734863,648.0,319.0,130.0,47.0,861.8330078125
15,30.0,24.0,72.0,6.5,3.5299999713897705,10.800000190734863,79.5,3694.0,13.100000381469728,33.79999923706055,12.399999618530272,11.0,4.0,11.0,61.0,941.1810302734376
16,40.0,23.0,71.0,11.300000190734863,3.2799999713897705,10.300000190734863,73.80000305175781,1671.0,2.5,47.400001525878906,13.5,5.0,2.0,11.0,60.0,912.2020263671876
17,31.0,27.0,74.0,7.199999809265137,3.440000057220459,10.800000190734863,87.0,4834.0,15.800000190734863,43.5,13.600000381469728,52.0,35.0,124.0,59.0,959.2210083007812
18,45.0,24.0,70.0,11.800000190734863,3.25,11.100000381469728,79.80000305175781,3678.0,1.0,44.79999923706055,14.0,7.0,3.0,8.0,56.0,895.6959838867188
19,25.0,12.0,73.0,9.199999809265137,3.2799999713897705,12.100000381469728,83.0999984741211,2095.0,2.0,51.900001525878906,9.800000190734863,20.0,11.0,26.0,58.0,857.6220092773438
20,36.0,29.0,72.0,9.5,3.319999933242798,10.600000381469728,77.5999984741211,3437.0,8.100000381469727,45.5,13.800000190734863,45.0,59.0,263.0,56.0,991.2899780273438
21,45.0,28.0,74.0,10.600000381469728,3.2100000381469727,11.100000381469728,82.5999984741211,1883.0,3.400000095367432,41.900001525878906,12.300000190734863,5.0,4.0,20.0,56.0,904.155029296875
22,47.0,45.0,79.0,6.5,3.4100000858306885,11.100000381469728,77.5,3125.0,27.100000381469727,50.20000076293945,20.600000381469727,18.0,8.0,24.0,56.0,982.291015625
23,45.0,40.0,80.0,8.300000190734863,3.319999933242798,10.100000381469728,70.30000305175781,2682.0,21.0,46.09999847412109,24.100000381469727,17.0,14.0,78.0,56.0,961.0089721679688
24,36.0,30.0,75.0,7.5,3.3499999046325684,11.399999618530272,81.9000015258789,4029.0,12.399999618530272,44.0,12.0,6.0,4.0,16.0,58.0,936.2340087890624
25,35.0,23.0,72.0,11.100000381469728,3.140000104904175,11.0,78.80000305175781,4281.0,3.5,50.70000076293945,14.399999618530272,8.0,10.0,39.0,57.0,997.875
26,31.0,24.0,72.0,9.0,3.369999885559082,10.899999618530272,82.80000305175781,3226.0,5.099999904632568,45.20000076293945,12.300000190734863,5.0,3.0,10.0,61.0,871.3380126953125
27,28.0,32.0,81.0,7.0,3.2699999809265137,12.100000381469728,81.0,3665.0,7.5,51.59999847412109,13.199999809265137,4.0,2.0,1.0,54.0,823.7639770507812
28,34.0,32.0,79.0,9.300000190734863,3.2300000190734863,9.699999809265137,76.80000305175781,5160.0,17.200000762939453,45.09999847412109,15.300000190734863,31.0,15.0,68.0,57.0,953.5599975585938
29,18.0,48.0,63.0,9.199999809265137,2.9200000762939453,12.199999809265137,87.69999694824219,4253.0,13.699999809265137,51.20000076293945,12.0,311.0,171.0,86.0,71.0,911.7009887695312
30,32.0,25.0,72.0,10.899999618530272,3.2100000381469727,11.100000381469728,82.5,4355.0,5.0,46.400001525878906,10.800000190734863,7.0,4.0,18.0,60.0,874.281005859375
31,53.0,45.0,80.0,7.699999809265137,3.450000047683716,10.199999809265137,66.80000305175781,3325.0,38.5,43.09999847412109,25.5,30.0,32.0,72.0,54.0,1030.3800048828125
32,43.0,35.0,77.0,7.599999904632568,3.440000057220459,9.600000381469728,84.5999984741211,6441.0,24.399999618530277,43.70000076293945,14.300000190734863,43.0,38.0,206.0,55.0,1071.2889404296875
33,15.0,30.0,73.0,8.199999809265137,3.150000095367432,12.199999809265137,84.19999694824219,4824.0,4.699999809265137,53.09999847412109,12.699999809265137,17.0,8.0,28.0,38.0,871.7659912109375
34,41.0,33.0,77.0,11.199999809265137,3.0799999237060547,9.600000381469728,79.9000015258789,4843.0,2.700000047683716,38.59999847412109,14.100000381469728,11.0,11.0,89.0,54.0,946.1849975585938
35,38.0,24.0,72.0,9.800000190734863,3.3399999141693115,11.399999618530272,78.0,4923.0,3.799999952316284,50.5,11.100000381469728,8.0,5.0,25.0,61.0,950.6719970703124
36,42.0,29.0,72.0,10.699999809265137,3.190000057220459,10.100000381469728,79.5,3508.0,2.200000047683716,38.79999923706055,15.699999809265137,6.0,4.0,18.0,56.0,938.5
37,52.0,42.0,79.0,7.699999809265137,3.390000104904175,9.600000381469728,69.19999694824219,2302.0,22.200000762939453,41.29999923706055,24.200000762939453,18.0,8.0,27.0,56.0,1017.6129760742188
38,46.0,55.0,84.0,5.599999904632568,3.3499999046325684,11.399999618530272,79.69999694824219,2647.0,21.0,46.900001525878906,17.899999618530273,6.0,5.0,1.0,59.0,952.5289916992188
39,31.0,45.0,85.0,7.300000190734863,3.220000028610229,11.399999618530272,80.69999694824219,1844.0,11.5,48.09999847412109,18.5,1.0,1.0,1.0,53.0,891.7080078125
40,37.0,38.0,67.0,11.300000190734863,2.990000009536743,12.0,81.5,3387.0,3.5999999046325684,50.29999923706055,13.5,56.0,21.0,44.0,73.0,893.9910278320312
41,43.0,27.0,72.0,9.0,3.25,11.5,87.0999984741211,2909.0,7.199999809265137,51.59999847412109,9.5,7.0,3.0,10.0,56.0,887.4660034179688
