,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50
10,13,8,8,8,8,8,8,8,8,0,0,0,0,7,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,6,8,7,7,9,8,9,8,0,0,0,0,9,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,5,8,6,8,10,9,7,9,0,0,0,0,9,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,6,7,8,8,8,7,8,7,1,0,0,0,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,7,7,7,7,7,6,7,7,7,0,0,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,6,6,7,6,6,7,7,7,7,0,0,1,7,7,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,6,5,6,6,6,6,6,6,6,0,0,6,6,6,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,2,5,5,6,5,7,7,6,7,0,0,6,7,8,7,7,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,5,5,6,6,6,5,6,6,6,6,0,0,6,6,6,6,6,1,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,5,4,4,5,5,5,6,5,6,6,0,0,6,6,7,6,6,6,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,2,6,5,3,6,5,6,6,5,0,0,7,7,5,7,8,7,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,4,5,5,5,5,6,5,6,6,0,0,6,6,6,5,6,6,0,0,0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,11,4,4,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,5,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,2,5,5,5,5,5,5,5,5,0,0,6,6,6,5,6,6,0,0,0,6,0,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,3,3,4,4,5,5,5,5,7,0,0,6,6,5,5,6,5,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,3,5,5,5,4,6,5,5,0,0,6,6,6,6,6,7,0,0,0,4,0,6,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,5,5,4,5,4,6,5,6,0,0,6,5,6,6,6,6,0,0,0,6,0,6,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,5,5,5,5,6,5,5,6,0,0,6,6,5,6,6,5,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,4,5,5,6,6,6,6,5,0,0,6,6,5,6,5,6,0,0,0,6,0,6,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,5,5,5,5,6,5,6,6,0,0,5,6,5,6,6,5,0,0,0,6,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,5,5,5,5,5,5,5,6,0,0,6,6,6,6,6,6,0,0,0,5,0,6,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,5,5,5,4,5,5,5,5,0,0,6,6,6,6,6,6,0,0,0,6,0,6,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,5,5,5,5,5,5,5,5,0,0,5,5,4,10,5,5,0,0,0,5,0,5,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,5,4,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,5,0,11,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,5,5,5,4,5,5,10,5,0,0,5,5,5,6,5,5,0,0,0,5,0,5,0,0,0,5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,5,3,5,5,5,5,5,5,0,0,5,6,6,5,6,6,0,0,0,6,0,6,0,0,0,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,11,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,4,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,4,5,5,5,5,5,5,5,0,0,6,6,6,4,5,6,0,0,0,6,0,5,0,0,0,6,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,4,3,5,5,4,5,5,6,0,0,6,6,5,6,5,6,0,0,0,5,0,6,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,5,4,5,5,5,5,5,5,0,0,5,5,5,5,6,6,0,0,0,5,0,6,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,11,5,5,5,5,5,5,4,0,0,5,5,5,5,5,5,0,0,0,5,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,5,5,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,5,0,5,0,0,0,5,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,4,5,4,3,6,5,5,6,0,0,6,5,5,4,6,6,0,0,0,6,0,6,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,3,4,5,5,4,6,6,6,0,0,4,5,6,5,6,6,0,0,0,6,0,6,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,3,12,5,5,5,5,5,5,0,0,5,5,5,5,5,5,0,0,0,5,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,3,4,5,5,5,5,5,5,0,0,6,5,6,5,5,6,0,0,0,6,0,6,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,4,3,3,5,5,5,5,6,0,0,6,5,6,6,6,6,0,0,0,6,0,6,0,0,0,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,0,0,4,5,5,5,5,5,5,5,0,0,5,5,6,5,5,6,0,0,0,6,0,5,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,11,5,5,5,5,5,5,5,0,0,5,5,5,5,5,4,0,0,0,5,0,5,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,5,5,5,5,5,5,5,5,0,0,5,5,5,9,6,6,0,0,0,5,0,5,0,0,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,3,4,5,4,5,5,5,5,0,0,6,6,6,5,6,6,0,0,0,6,0,6,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
