,x1,x2,x3,x4,x5,x6,x7,Target
0,0.0152073,0.0125835,0.0161322,0.00518832,0.0191692,0.0145125,0.0158133,0.0252847
1,7.7105E-4,1.96517E-4,0.0,-0.00613699,0.00350402,2.08575E-4,-1.95527E-4,4.38382E-4
2,-0.008568,-0.0171803,-0.00876504,0.00759102,-0.00721288,-0.00832487,-0.00142689,-0.00714228
3,2.6336E-4,-0.0012402,-0.00441762,0.011467,-0.0103956,-0.00404415,-8.85489E-4,0.00463865
4,-0.00149831,0.0036825,0.00454609,-0.00414712,0.00955747,-8.09664E-4,0.00213008,0.00855953
5,-0.00104637,-0.00589109,-0.00113909,0.0269836,-0.00612848,-0.00270824,0.00801882,-0.0078254
6,0.0148127,0.017563,0.0134897,0.0,0.0243649,0.010219,0.00559022,-4.48648E-4
7,0.0056248,-8.15511E-4,0.00141521,0.0185326,0.00486581,9.16E-5,0.00617626,0.00406403
8,0.00968473,7.00361E-4,-0.0233741,0.00344141,0.0148652,-0.0135659,0.00431152,0.0108959
9,-0.0132903,-0.015821,5.00273E-4,0.0,-0.0283801,-0.00523412,-0.00246741,-0.0116927
10,0.0150953,0.0135667,0.0169206,-0.00249425,0.0162778,0.0145108,0.00677113,0.00660358
11,-9.50817E-4,-0.00276434,-0.00679031,-0.014634,-0.00435106,-0.0033031,-0.00334226,-0.0121011
12,-0.0088932,0.00373028,0.00276157,-3.33813E-4,0.0027984,0.00161248,-0.00249717,-0.0030195
13,-0.00694607,-0.00458089,-0.00860993,0.0266424,0.00200776,-0.00455476,7.72417E-4,0.00258002
14,-0.0036697,-0.0115843,-0.00307497,-0.0197719,-0.00314456,-0.00987618,-0.00249624,-0.00996114
15,0.00229607,0.00197427,0.00816743,0.0151942,0.0025332,0.00413472,0.00780351,-0.00754069
16,0.00254517,0.00516391,0.00336638,-0.00852042,-0.0106031,0.00373754,-0.00356499,-0.0173917
17,0.00581294,-0.00226626,-0.00399447,-0.00214224,-0.00409377,-0.00555832,-0.00367922,0.00270525
18,0.00508233,8.47123E-4,-9.91624E-4,-0.00468266,0.00308985,-0.00158653,-0.00595858,-3.33173E-4
19,-0.00457344,0.018302,0.00412063,0.00257222,-0.0136223,0.00679058,-0.0131024,-4.53061E-4
20,-1.75654E-4,-2.4674E-4,0.00123143,0.0207081,-0.00395861,0.00106467,0.00975627,0.0224109
21,-0.00467329,-0.00398236,0.00669856,0.00131664,0.00316306,0.00356058,5.13917E-4,0.0260566
22,0.0,0.0,-0.0246557,-0.0135962,-0.0488296,-0.030935,-0.0383228,-0.0506875
23,0.00534469,-0.00308145,-0.00302228,0.0068293,-0.00924002,-0.00373859,-9.26974E-4,0.00737523
24,0.00458754,-0.011292,-0.00808464,-0.007379,-0.010566,-0.00766744,-0.00414363,0.00395155
25,-0.00856738,-0.0157734,-0.010488,0.0177262,-0.0129921,-0.00975631,-0.00693209,0.00646216
26,-0.0353154,-0.0196734,-0.00992282,-0.00543789,-0.0125543,-0.0121596,0.00967787,0.0295662
27,0.00104211,0.0168338,0.013938,0.0,0.0200708,0.016556,0.0185583,0.0280409
28,-0.00836725,-0.00805518,-0.00902389,0.0122777,-0.00505884,-0.00663938,0.00419193,0.0186135
29,0.00367129,-0.00550178,-0.00146006,0.0214709,0.0,-0.00542631,0.00599217,0.00703944
30,-0.0118882,-0.0183972,-0.0138569,0.0156983,0.00792914,-0.0122744,0.0105773,0.0129203
31,-0.00348643,0.0106121,0.00723854,0.0206971,0.00476692,0.00956358,0.0196234,0.0267133
32,0.00148405,0.00476618,0.00365138,-0.0134107,-0.0154618,0.00562716,0.00789539,0.0214676
33,0.0028801,0.00312702,0.00235379,0.0106948,-0.0226618,0.00276115,-0.00318493,0.0139592
34,0.0,0.0,-0.00208241,0.00744363,0.0,-0.00586067,-0.00241669,6.34E-4
35,-0.00327827,0.00180547,0.00128613,-6.49026E-4,0.00587181,-5.37831E-4,-0.0015374,9.21E-6
36,0.00250008,0.00133647,0.00333064,0.00737285,-0.00541453,0.00138054,0.00412993,-0.00101383
37,-0.00340313,0.00328478,-0.00992397,-0.0114223,-0.0158306,-0.00726498,-0.00656638,-0.0106196
