,x1,x2,x3,x4,x5,x6,x7,Target
0,-0.00856738,-0.0157734,-0.010488,0.0177262,-0.0129921,-0.00975631,-0.00693209,0.00646216
1,-0.0315083,-0.033893,-0.0315471,-0.0127977,-0.0356131,-0.034903,-0.0210329,-0.0284431
2,0.0207413,0.0156512,0.0247029,0.0324037,0.024161,0.0203958,0.0224185,0.0367926
3,0.00778674,0.00845534,0.0128656,0.00416245,0.0189196,0.0113407,0.00877264,0.0318127
4,0.0118254,0.016996,0.0183247,0.00512565,0.0137324,0.0202595,0.0100004,0.0456373
5,0.00958032,0.00854398,-0.00286746,-9.79474E-4,0.00775747,0.00712586,0.00830965,0.014858
6,-0.0118808,-0.0100428,-0.0194922,-0.00133817,-0.0229062,-0.0133551,-0.00960511,-0.0227292
7,-0.0016699,-0.00556984,-0.0112404,-0.0238142,-0.00565724,-0.011371,-0.00794518,-0.0098359
8,-0.0223722,-0.0242471,0.0,0.00357045,-0.0120033,-0.0179677,0.00359674,0.00715257
9,0.00693534,0.00795433,0.0101543,-2.16686E-4,0.00118312,0.00803001,0.00432518,0.0106671
10,0.0373471,0.0301072,0.0147173,0.0366723,0.0302516,0.0203502,0.0276959,0.0515575
11,0.0283222,0.0589505,0.0419337,0.0431038,0.0410735,0.0462999,0.0385062,0.0525224
12,-0.0129027,0.00382845,0.0145066,-0.0023284,2.17155E-4,0.00944534,0.00888012,0.0270405
13,-0.0434633,-0.0515376,-0.0323337,0.0193602,-0.0272681,-0.0374652,-0.00867184,-0.0433816
14,-0.0154266,-0.0332413,-0.0265809,-0.0314457,-0.00859965,-0.033875,-0.014725,-0.0769674
15,5.45376E-4,4.09408E-4,0.00135716,0.00463451,0.00693772,5.85708E-4,0.00532962,0.00570635
16,-0.00483717,-0.0108377,-0.00436733,-0.00373427,0.00890894,-0.00954036,3.18169E-4,0.010378
17,0.00598368,0.00601419,8.60511E-4,-0.00721348,0.0067978,6.81404E-4,-8.92236E-4,-0.0200897
18,-0.0103044,-0.0167645,-0.0166326,-0.00267185,-0.0114945,-0.0152145,-0.00600692,-0.00866933
19,0.00903991,-8.22E-6,8.56818E-4,0.0150999,-0.00395874,7.77359E-4,0.0036541,0.00965795
20,7.32597E-4,0.00196831,0.00662145,-0.00388953,0.0,0.0039204,0.00222803,0.00245442
21,-0.00379893,-0.0101318,0.0,0.0,0.00524364,0.00472239,0.00403583,0.0424922
22,-0.00340313,0.00328478,-0.00992397,-0.0114223,-0.0158306,-0.00726498,-0.00656638,-0.0106196
23,0.0683664,0.0261091,0.0281969,0.0,0.0572901,0.0283794,0.0441216,0.0513307
24,8.36423E-4,-0.00598994,-0.00158259,-7.23741E-4,0.00997887,-0.00357255,0.00362642,-0.0169853
25,0.00714539,0.00495971,0.00514222,0.0,0.00498452,0.00613526,0.00204915,0.00919975
26,-0.0217472,-0.00960869,-0.00597916,0.00202809,-0.00820542,-0.0118346,-0.00557936,-0.0184132
27,-0.0027484,-6.43384E-4,-0.00368789,0.0,-0.00415202,-0.00347317,-0.00235416,-0.00924414
28,-0.0059853,-0.010342,-0.0063225,-0.00224226,-0.00946078,-0.0077525,-0.0099664,-0.0178878
29,-0.0197344,-0.024931,-0.0234609,-0.0135465,-0.0486461,-0.0216144,-0.0259506,-0.0300804
30,0.00437682,0.0124141,0.00931351,0.00598918,0.00893439,0.0105751,0.00434366,0.0153818
31,-0.00138258,-0.0187278,-0.0116417,0.00897946,-0.00312953,-0.017037,-0.0132763,-0.00239771
32,0.00131629,-0.00105462,-5.90212E-4,-4.38122E-4,-0.00159716,0.00221193,0.00213478,0.00683658
33,0.00483873,-4.46038E-4,8.96716E-4,-0.0112447,0.00596913,1.29939E-4,-9.6579E-4,0.0159425
34,-0.00806742,-0.0124954,-0.00661951,-0.00246683,0.00221884,-0.00841922,0.00492546,0.00824221
35,-9.79319E-4,-0.00263347,-0.00225708,-0.0163593,-0.0128331,-0.0041182,-0.00224502,0.0204679
36,0.00303751,-0.00342095,0.0036776,0.0153629,0.00382684,4.77297E-4,0.00371215,0.0146996
37,-0.00126939,3.55312E-4,-0.00379465,0.017195,0.00204852,-0.00196108,-6.40049E-4,-0.00591898
38,0.00641803,0.00758003,0.00404153,-0.0220714,0.0,0.00618009,-0.00364146,-0.00228465
39,0.00643559,0.00292464,0.011824,-0.0233697,0.0176671,0.00641606,-0.00153576,-0.0013283
40,0.00553786,0.0347868,0.0378911,-0.0081816,0.00983816,0.0327996,0.0103197,0.0617082
41,-6.72205E-4,0.00879351,0.00805857,0.0179774,-0.0104638,0.00736494,0.00495426,0.0275942
42,-0.00749663,0.00815273,0.00736178,0.00493788,-0.00384198,0.00565677,3.66897E-4,0.00353471
43,-0.0100743,0.00696346,0.00330831,-0.0122127,-0.00985843,-1.77944E-4,-0.00555836,-0.016437
44,0.00176506,1.58395E-4,0.001143,0.0042358,-0.0113075,0.00230319,-0.00517916,-0.00359449
45,0.00270795,-0.00298981,-0.00567978,0.0110614,-5.26698E-4,-0.00404326,0.00429598,-0.00968735
46,0.00250008,0.00133647,0.00333064,0.00737285,-0.00541453,0.00138054,0.00412993,-0.00101383
47,0.00226124,-0.00994596,-0.0102032,-0.012792,0.0,-0.0129001,-0.00317965,-0.00118032
48,0.00436659,-0.010064,-0.00997263,0.0139341,-5.72158E-4,-0.010571,-0.00222121,-0.0166026
49,-0.00298992,-0.0103452,-0.013141,-0.018885,0.00537044,-0.0131762,-0.00206835,-0.0221311
50,0.0,-4.72672E-4,-0.0029971,-0.0179196,-0.0122516,-0.00546489,-0.0142969,-0.0194419
51,0.00224177,0.00395298,-6.87095E-4,0.00735233,-0.00962277,0.00191942,-0.0011489,-0.0149764
52,6.35E-5,0.00216077,-0.0105941,-0.0165051,0.00834398,-0.00616591,-0.00329498,-0.0153017
53,-0.00567701,0.0153975,0.019522,0.00661347,0.016855,0.0193456,0.021562,0.0437824
54,0.0265407,0.0293059,0.0147876,0.0158456,0.0392825,0.0191267,0.0323381,0.0427589
55,0.0190992,0.0175088,0.0196014,0.0,0.0150588,0.016419,0.0107368,0.0426703
56,1.16725E-4,-0.00633991,-0.00534292,0.0134694,0.00599028,-0.00410648,-0.00199921,-0.0268644
57,0.0291995,0.0302285,0.0253503,8.02976E-4,0.0484072,0.0270375,0.0274352,0.0360415
58,0.00437011,-0.0014474,0.00606051,0.0168958,0.00877988,0.00707027,0.00877387,0.0151633
59,-0.008568,-0.0171803,-0.00876504,0.00759102,-0.00721288,-0.00832487,-0.00142689,-0.00714228
60,-1.90815E-4,0.0,-0.011979,0.0164041,0.00943518,-0.00615786,0.00278939,-0.0068611
61,0.00148168,-0.00324223,-0.00893617,0.00857076,7.98687E-4,-0.00443828,1.30577E-4,-3.27362E-4
62,0.00792346,0.00543406,0.00501931,-0.0307449,-0.00879925,0.00109742,-0.007926,-0.0338935
63,-0.0350175,-0.0193027,-0.0164845,-0.00131211,0.0,-0.0216911,-0.00623349,-0.0216354
64,0.00112759,0.0157224,0.00650571,0.00927212,-0.00999044,0.0102942,-0.00174416,0.00852825
65,0.00936138,0.0188295,0.0174379,-0.00205425,0.015573,0.0159489,0.0108307,0.0106069
66,-0.00688296,0.037813,0.00491313,0.0332887,-0.00424505,0.0175559,0.0234053,0.0612849
67,0.00383541,-0.00168005,0.00232709,0.00521977,-0.00435122,0.00230703,9.68207E-4,-0.0318529
68,-0.0160047,-0.00398853,-0.0067445,0.00430299,-0.0264422,-0.00475292,-0.00603372,-0.00769588
69,-0.0340325,-0.0473834,-0.0509452,0.00291235,-0.0403016,-0.0452202,-0.00867665,-0.0355525
70,8.26575E-4,-0.00640321,-0.0057202,0.0121858,-0.00851941,-0.00511961,0.00310674,-6.64324E-4
71,-5.56094E-4,0.00256511,0.0038448,0.0179669,0.00478355,9.89027E-4,0.00333261,0.00587831
72,1.95328E-4,-0.00904344,-0.0073278,-0.00864977,0.00426639,-0.00746846,3.40849E-4,-0.00433429
73,0.00115337,0.0,0.00649449,-0.00401396,0.0,0.0,3.40369E-4,0.00509127
74,0.00536324,-0.00964005,7.4E-5,-0.0388085,0.00626104,-0.00362006,-0.00807732,-0.010008
75,0.00601198,0.0084262,0.0101661,0.0149729,0.0140393,0.0105567,0.0094689,0.0182172
76,0.00549224,0.00420353,0.00710097,0.0112409,0.0180771,0.00472719,0.00393088,0.00641822
77,0.0316343,-0.0141356,-0.00178731,0.0313033,0.0231455,-0.00568371,0.00268869,-0.0136301
78,-0.0238465,-0.0253996,-0.0220777,0.0147064,7.86E-5,-0.0182614,-0.00615013,-0.00951845
79,-0.00955658,-0.0171292,-0.0117629,0.0,-0.00746631,-0.0141793,-0.010153,0.00848233
80,-0.0241437,-0.00629823,-0.0159014,-0.00283538,-0.00777347,-0.0109735,-0.00556586,-0.0350282
81,-0.00813102,-0.0150994,-0.00629972,0.00184522,-0.00756947,-0.00916747,-0.00619924,-0.0347436
82,-0.0132903,-0.015821,5.00273E-4,0.0,-0.0283801,-0.00523412,-0.00246741,-0.0116927
83,-0.0036481,0.0032196,-0.00352082,0.0189609,2.37154E-4,-0.00261846,0.00503486,-0.00412852
84,0.0105874,-0.0121694,-0.00965102,-0.00642897,0.00986173,-0.010527,-0.00501161,-0.00928097
85,0.00967351,0.00203929,0.00521675,-0.0149164,-0.00474592,0.00312224,-0.00639463,-0.0435269
86,0.0,0.00919599,0.0117423,0.00153364,0.00439487,0.0109948,0.00240588,0.00457953
87,0.00244282,0.00695291,-0.00577677,0.044514,2.57732E-4,0.00395046,0.0128157,0.0244324
88,-0.0180137,-0.0074034,-0.014131,-0.0113558,-0.0200825,-0.0104778,-0.00991192,-0.038599
89,0.00860464,0.00581654,0.00351389,0.00804908,0.0120333,0.00462188,0.00602219,0.0101055
90,0.0152073,0.0125835,0.0161322,0.00518832,0.0191692,0.0145125,0.0158133,0.0252847
91,-0.00480787,0.00250476,-1.11177E-4,0.0128426,-0.0076183,5.01044E-4,-0.00249826,-0.00641548
92,-0.0115375,0.00332312,0.00204283,0.0203304,0.00101929,0.00265062,0.00731407,0.0055483
93,0.00381142,-7.83252E-4,-0.00190577,0.0,0.010223,-0.0028119,-0.00408514,3.73868E-4
94,-0.00625867,-0.006994,-0.00724,0.00975347,-0.0292155,-0.00585889,-0.00324816,0.0184633
95,-0.00274426,-0.018632,-0.0170878,-0.0270131,2.18E-5,-0.016192,-0.013224,-0.0212445
96,0.0393201,-0.0103931,-0.00894738,-0.014695,0.0,-0.00944703,-0.0118811,-0.00415165
97,-0.00129911,9.58129E-4,0.00434194,-0.00109016,-0.00307211,-1.84585E-4,0.00295121,0.0103565
98,0.00772939,0.00745902,0.0109676,5.74402E-4,0.00479557,0.0079555,4.65516E-4,-0.00130669
99,0.00137544,3.3348E-4,-0.00273612,3.63777E-4,-0.00467683,-0.00214676,-0.00453671,-0.0153677
100,0.012737,0.0131626,0.0219288,0.0179073,0.0026067,0.0190005,0.0116477,0.016953
101,-0.00467931,0.00219342,0.00389438,0.0,0.0311902,0.012698,0.0285245,0.0383762
102,1.20447E-4,2.62E-5,1.32683E-4,-0.00615607,0.00658817,-6.90329E-4,0.00326644,0.00657854
103,3.42636E-4,8.77292E-4,0.00285725,0.00383085,0.00100612,0.0028696,0.00598553,0.0457644
104,0.00173764,-0.0274206,-0.00760983,0.0,-0.00848223,-0.0140922,-0.0147727,-0.020825
105,0.0103683,0.00367266,-0.00332266,0.0193545,0.0107519,-0.00103475,0.00923367,-0.00256754
106,-0.0236596,-0.0276347,-0.0264865,0.00418886,-0.0348824,-0.0290215,-0.0118891,-0.0176189
107,0.0143639,0.0205356,0.0161628,0.00213379,0.0197198,0.0141232,0.0156929,0.0101215
108,0.00631912,-6.72343E-4,0.00147551,-0.0234696,0.00856412,-6.98728E-4,-0.0084052,-0.00521374
109,0.0130352,0.00507535,-0.0259399,-0.033259,-0.00610478,8.63421E-4,-0.00758687,-0.0178413
110,0.00458754,-0.011292,-0.00808464,-0.007379,-0.010566,-0.00766744,-0.00414363,0.00395155
111,-0.00595934,0.019607,0.0114298,-0.0104137,-0.00611345,0.0159015,0.0017334,0.0150062
112,0.0172546,0.00568745,0.013649,0.0,0.0162284,0.0127287,0.0117374,0.01554
113,-0.0168996,-0.0278238,-0.0278896,-0.0086508,-0.0228566,-0.020869,-0.0170319,-0.0120659
114,-0.0114757,-2.04728E-4,-0.00332924,0.0186609,-0.00891802,0.002504,0.00816049,0.0190548
115,0.0111379,0.00450952,0.00722079,0.00767909,0.00180769,0.00650243,0.00230446,0.00297695
116,-0.00890285,0.00925167,0.00618526,-0.0105224,0.00619463,0.00699016,-0.00380953,-0.0310034
117,0.00435243,0.0199305,0.0213049,-0.00186045,0.00153385,0.018997,0.0110497,0.00806686
118,1.45893E-4,0.00283148,0.00261254,-0.0211036,0.00193291,0.00302371,0.00322638,0.037795
119,-0.0170804,-0.0181354,-0.0174245,0.0131312,-0.0111653,-0.0165594,0.00113875,-0.0121186
120,-0.00608875,-0.00141636,-0.00409774,-0.0188362,-0.00299382,-0.00551361,-0.00499791,0.0111793
121,-0.00149831,0.0036825,0.00454609,-0.00414712,0.00955747,-8.09664E-4,0.00213008,0.00855953
122,0.0255144,-1.17E-5,-0.0023268,-0.0112442,0.017663,5.55776E-4,0.0034443,0.0179666
123,-0.00164572,-0.00144843,0.00210358,-0.0065249,2.19047E-4,8.88E-4,-2.07937E-4,0.0124789
124,-0.0295776,-0.038856,-0.0248176,-0.00643722,-0.0101201,-0.0261489,-0.00483702,-0.0029637
125,-0.00451569,-0.0157228,-0.0117772,-0.0250407,0.0117241,-0.0162125,-0.0087413,-0.0268055
126,-0.00425121,5.31122E-4,-2.92295E-4,0.0031424,-0.00620307,-0.003419,-0.00765256,-0.0118771
127,0.00230407,0.00292536,-9.4518E-4,-0.0285591,0.00642442,-3.97087E-4,-0.0146766,-0.0247622
128,0.00168288,0.00266661,0.0,-0.00503767,-0.00272499,0.00525017,0.00294918,-0.0013568
129,0.0206434,0.00214176,-0.0135996,0.00289424,0.0158441,-0.00420478,0.00601251,-8.81369E-4
130,0.0124709,-0.00158563,-0.00517758,-0.0113412,-0.00319767,-0.00569206,0.00271128,-0.00727192
131,-0.0146188,-0.012635,-0.0151676,-0.0134224,-0.0125976,-0.0153702,-0.00973058,-0.0139762
132,0.00739886,0.00690737,0.00394385,0.0159094,0.021568,0.00597375,0.003337,-0.00277599
133,0.00236661,0.00674202,0.00419852,-0.00794087,-0.00614607,0.00495771,-0.0014647,-3.29157E-4
134,0.042572,0.00501119,-0.00772887,-0.0205613,0.0335321,-0.00333856,-0.00509224,0.00152943
135,0.00721762,0.00374051,0.00683217,-1.85275E-4,-0.0013095,0.00382699,-0.00522797,-0.00814098
136,-0.00324575,-0.0182853,-0.0228547,-0.0205711,0.00491112,-0.0224017,-0.00681967,-0.00767762
137,-3.25895E-4,-0.00198894,-3.54384E-4,-0.00953645,-3.72974E-4,-0.00299057,-1.18508E-4,-0.0185036
138,0.00775228,0.0167388,0.0114556,-0.00783279,9.50201E-4,0.0108474,-0.00274605,-0.0086716
139,0.00499459,-0.00510667,0.00497604,-0.00166804,0.0109329,-5.48291E-4,-0.00118012,0.0117802
140,9.19076E-4,-0.00455659,-0.0068602,-0.00627528,0.0116241,-0.00656891,9.17437E-4,-0.0349071
141,-0.010715,-0.012798,0.0085058,0.0261607,0.0,-9.94183E-4,0.00609936,0.0101978
142,0.0149127,-0.00660506,-0.00201263,-0.0248079,0.0349041,-8.33535E-4,0.00112439,-0.00807281
143,3.5387E-4,-0.0236406,-0.0257549,-0.0310677,-0.0122757,-0.0264484,-0.0275903,-0.0573189
144,-0.0040317,-0.00404391,0.00176446,0.00442651,0.00450731,-2.08761E-4,0.00472527,0.00694723
145,-0.0207422,-0.0142389,-0.0112749,0.00135758,-0.0119417,-0.0126153,-9.57736E-4,-0.013706
146,-0.0285833,-0.0212511,-0.0247056,-0.0274058,-0.0215476,-0.0249102,-0.0141131,-0.0256587
147,0.0190529,0.00671664,0.00345923,-0.0129714,0.0140297,0.00645004,0.00236358,0.00452163
148,0.00192291,0.00287211,-7.23066E-4,5.6828E-4,0.00562792,5.71574E-4,0.00693787,-0.0016526
149,0.00354095,0.0124791,0.00445843,-0.0138621,8.73993E-4,0.00571355,0.00354608,-0.00123006
150,-0.00260985,-0.0147342,-0.012573,-1.38779E-4,-0.00141257,-0.00971429,0.00349532,0.008396
151,-0.00843765,-0.00196156,-0.00270667,0.0376557,-0.00438181,-7.26E-5,0.00302367,0.0429373
152,0.0173937,0.0241755,0.0195968,-0.00162389,0.0237693,0.0198696,0.0164266,0.026778
153,0.00300755,-0.00181301,-0.00237334,0.00217489,7.14056E-4,-0.00255523,-0.00334863,0.00590121
154,0.00744212,0.0133467,0.0089054,0.00334861,0.0177539,0.0108928,0.00769598,0.0227598
155,-0.00135131,0.00521448,0.00476039,-0.00661707,-0.00290842,0.00517993,0.00360625,0.0407608
156,0.0,0.0,-0.0246557,-0.0135962,-0.0488296,-0.030935,-0.0383228,-0.0506875
157,0.00451432,0.00859883,0.00681322,-3.53026E-4,0.00577552,0.00795502,0.00285218,-0.00293613
158,-0.00987777,0.0122809,0.00828322,-0.0209834,-0.00283991,0.0100725,-0.00631476,-9.08373E-4
159,-0.0228226,-0.0135257,-0.00502553,-0.0490385,-0.0538495,-0.0124513,-0.0226297,-0.0423612
160,0.0184515,0.0281591,0.0196311,-0.0140835,0.0156777,0.0233488,0.00681287,0.0146606
161,0.00818643,0.00393063,-2.25853E-4,0.0225274,0.00870749,9.4104E-4,0.00733641,-0.00650197
162,-0.0437323,-0.0415944,-0.0252126,0.00192572,-0.0298212,-0.0331451,-0.00835785,-0.0435617
163,-0.0120969,0.00243463,0.0028909,0.00307579,0.00141051,0.00256948,0.0067645,0.0329232
164,-0.0101176,0.00421631,0.00264328,0.00210504,-0.0205641,0.00119383,-0.0187367,-0.00776554
165,0.0,-0.0120493,-0.00982075,-0.0138691,-0.00616405,-0.0105267,-0.0139548,-0.00972485
166,-0.0354394,-0.0523312,-0.0355045,-0.0463688,-0.0303802,-0.0395754,-0.0385645,-0.0405766
167,0.00902434,0.0224859,0.0124196,-0.00955408,0.0125841,0.016101,0.00300927,0.00453918
168,-0.00332338,-0.00126627,0.00178972,-0.0145966,-0.0300224,5.50359E-4,-0.0148596,-0.0263676
169,-0.0310784,-0.0306459,-0.0260857,0.00408005,-0.0372606,-0.0284508,-0.011895,-0.0142406
170,-0.0130641,0.0117268,0.00312258,-0.0032931,0.00771764,0.00702835,0.00984727,0.0308887
171,0.00277791,-0.00939574,-0.00434427,-0.0157001,-0.00107387,-0.00415601,-0.00647366,0.00630721
172,0.0071781,0.0048889,0.00535241,0.00518592,-0.00816228,0.00590626,0.00860591,-0.00236654
173,-0.0202685,0.0145646,0.0,-0.00920246,-0.012559,0.0104106,0.00741411,-0.00921981
174,0.0386891,0.0275041,0.0217243,0.0612293,0.0637915,0.0156414,0.0478045,0.0156193
175,-0.00771448,0.00221468,0.00904031,0.00688268,-0.0145491,0.00840956,-7.55376E-4,0.0152746
176,0.00140435,0.0118825,0.0143522,0.00237987,0.00576066,0.0138246,0.00774579,0.022167
177,0.00789676,0.0,0.00616038,0.00370077,0.00216253,0.0,0.00122919,0.0066704
178,0.00254517,0.00516391,0.00336638,-0.00852042,-0.0106031,0.00373754,-0.00356499,-0.0173917
179,0.0308501,0.00869466,0.00998024,-0.00627255,0.0194503,0.0129382,9.86979E-4,-7.13719E-4
