,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,8,7,7,7,0,0,7,0,0,7,0,0,0,0,7,0,0
2,0,0,0,0,0,0,0,0,0,9,5,6,6,0,0,6,0,0,6,0,0,0,0,6,6,0
3,0,0,0,0,0,0,0,0,0,5,9,6,6,0,0,6,0,0,6,0,0,0,0,6,6,0
4,0,0,0,0,0,0,0,0,0,5,6,8,6,0,0,7,0,0,6,0,0,0,0,6,6,0
5,0,0,0,0,0,0,0,0,0,9,6,6,5,0,0,6,0,0,6,0,0,0,0,6,6,0
6,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,6,0,0,6,0,0,0,0,6,6,6
7,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,6,0,0,6,0,0,0,0,6,6,6
8,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,6,0,0,6,0,0,0,0,6,6,6
9,0,0,0,0,0,0,0,0,0,4,5,5,6,0,0,6,0,0,6,0,0,0,0,6,6,6
10,0,0,0,0,0,0,0,0,0,2,9,4,5,5,0,5,0,0,5,0,0,0,0,5,5,5
11,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,6,0,0,6,0,0,0,0,6,6,6
12,0,0,0,0,0,0,0,0,0,0,5,6,5,6,6,6,0,0,3,0,0,0,0,5,4,4
13,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,0,0,5,0,0,0,0,5,5,5
14,0,0,0,0,0,0,0,0,0,0,3,7,5,5,5,5,0,0,5,0,0,0,0,5,5,5
15,0,0,0,0,0,0,0,0,0,0,3,7,5,5,5,5,0,0,5,0,0,0,0,5,5,5
16,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,0,0,0,0,4,4,4
