,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,8,7,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,3,5,3,3,3,0,3,3,3,3,0,3,0,0,3,0,3,3,3,0,0,3,3,0
2,0,0,6,8,4,2,2,0,1,3,2,3,0,3,0,0,3,0,3,3,2,0,0,2,3,0
3,0,0,4,7,4,3,3,0,3,3,2,3,0,3,0,0,3,0,3,3,3,0,0,0,3,0
4,0,0,5,5,4,3,3,0,4,3,3,3,0,2,0,0,3,0,3,3,3,0,0,0,3,0
5,0,0,4,5,9,3,3,0,4,2,3,2,0,2,0,0,3,0,2,2,2,0,0,0,2,2
6,0,0,4,3,4,4,3,0,4,4,3,3,0,3,0,0,4,0,3,2,3,0,0,0,3,0
7,0,0,5,5,4,4,5,0,4,3,4,3,0,3,0,0,3,0,1,3,2,0,0,0,1,0
8,0,0,4,5,4,2,3,0,3,3,4,4,0,2,0,0,4,0,3,3,4,0,0,0,2,0
9,0,0,4,4,4,4,4,0,3,3,3,4,0,4,0,0,3,0,1,3,3,0,0,0,3,0
10,0,0,5,4,4,6,4,0,0,4,2,4,0,3,0,0,3,0,3,3,3,0,0,0,2,0
11,0,0,4,4,3,5,3,0,0,3,4,4,0,4,0,0,4,0,3,3,4,0,0,0,2,0
12,0,0,5,6,3,5,3,0,0,3,4,4,0,3,0,0,4,0,3,3,4,0,0,0,0,0
13,0,0,5,5,5,5,5,0,0,4,3,4,0,1,0,0,4,0,3,4,2,0,0,0,0,0
14,0,0,4,4,6,5,5,5,0,3,4,2,0,1,0,0,2,0,3,3,3,0,0,0,0,0
15,0,0,4,3,4,4,4,4,4,3,3,2,0,3,0,0,3,0,3,3,3,0,0,0,0,0
16,0,0,3,4,4,4,4,4,4,3,3,3,0,2,0,0,3,0,3,3,3,0,0,0,0,0
17,0,0,4,4,4,4,5,5,4,3,3,2,0,2,0,0,2,0,2,3,3,0,0,0,0,0
18,0,0,4,2,5,4,5,5,5,6,3,3,0,1,0,0,0,0,2,2,3,0,0,0,0,0
19,0,0,3,3,3,3,3,4,3,4,4,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0
20,0,0,2,4,2,4,4,4,4,4,4,4,0,3,0,0,4,0,2,3,2,0,0,0,0,0
21,0,0,3,2,3,3,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,0,0,0,0,0
22,0,0,0,0,3,3,3,3,3,3,3,3,0,3,6,0,3,4,3,3,4,0,0,0,0,0
23,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0
24,0,0,0,0,7,2,2,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0
25,0,0,0,0,1,7,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,0,0
26,0,0,0,0,2,1,3,3,2,3,7,3,4,3,4,0,3,3,3,3,3,0,0,0,0,0
27,0,0,0,0,2,0,3,3,4,2,4,4,4,3,4,0,3,4,4,3,3,0,0,0,0,0
28,0,0,0,0,3,0,3,3,3,3,3,7,3,3,3,0,3,3,3,3,0,0,4,0,0,0
29,0,0,0,0,2,0,3,3,5,2,3,4,3,3,4,0,4,3,4,3,0,0,4,0,0,0
30,0,0,0,0,1,0,3,3,3,3,3,3,3,4,4,0,4,4,4,4,0,0,4,0,0,0
31,0,0,0,0,8,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0,3,0,0,0
32,0,0,0,0,3,0,2,2,3,3,3,4,4,4,4,0,4,4,4,3,0,0,3,0,0,0
33,0,0,0,0,2,0,3,4,3,3,2,4,4,3,3,0,4,4,4,4,0,0,3,0,0,0
34,0,0,0,0,2,0,3,3,3,3,4,4,4,4,3,0,4,4,3,3,0,0,3,0,0,0
35,0,0,0,0,3,0,4,3,7,3,3,4,3,3,3,0,3,3,3,2,0,0,3,0,0,0
36,0,0,0,0,3,0,3,4,3,2,4,3,4,4,4,0,2,4,3,4,0,0,3,0,0,0
37,0,0,0,0,3,0,3,4,3,3,4,4,4,4,4,0,4,4,3,3,0,0,0,0,0,0
38,0,0,0,0,2,0,3,4,3,3,4,4,4,4,4,0,3,4,4,4,0,0,0,0,0,0
39,0,0,0,0,2,0,3,3,3,3,4,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0
40,0,0,0,0,3,0,3,2,3,4,4,4,4,4,4,0,3,4,4,4,0,0,0,0,0,0
41,0,0,0,0,2,0,3,3,3,3,4,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0
42,0,0,0,0,3,0,0,3,3,5,4,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0
43,0,0,0,0,2,0,0,4,5,4,4,3,4,4,4,0,4,4,4,4,0,0,0,0,0,0
44,0,0,0,0,3,0,0,3,5,4,4,3,4,4,4,0,4,4,4,4,0,0,0,0,0,0
45,0,0,0,0,1,0,0,4,5,4,4,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0
46,0,0,0,0,0,0,0,4,3,7,4,4,4,4,4,0,4,4,4,4,0,0,0,0,0,0
47,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,4,3,0,0,0,0,0,0
48,0,0,0,0,0,0,0,2,4,4,3,4,4,5,5,6,3,3,3,4,0,0,0,0,0,0
49,0,0,0,0,0,0,0,4,3,4,4,4,4,4,3,4,4,4,4,4,0,0,0,0,0,0
50,0,0,0,0,0,0,0,2,5,4,4,4,4,4,4,4,4,4,3,4,0,0,0,0,0,0
51,0,0,0,0,0,0,0,4,5,4,4,3,4,4,4,4,4,4,2,4,0,0,0,0,0,0
52,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0
53,0,0,0,0,0,0,0,4,3,4,4,4,4,4,4,4,4,4,4,3,0,0,0,0,0,0
54,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4,0,0,0,0,0,0
55,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,3,4,4,4,4,0,0,0,0,0,0
56,0,0,0,0,0,0,0,4,3,5,4,4,4,4,4,4,3,4,4,3,0,0,0,0,0,0
57,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
58,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
59,0,0,0,0,0,0,0,4,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
60,0,0,0,0,0,0,0,4,5,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
61,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,2,4,4,4,4,7,4,5,4,4,4,4,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,2,8,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,3,4,5,5,4,5,4,5,4,4,5,2,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
67,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0
68,0,0,0,0,0,0,0,0,4,4,4,5,4,5,3,4,3,4,4,6,0,0,0,0,0,0
69,0,0,0,0,0,0,0,0,7,4,4,4,4,4,3,4,4,4,4,4,0,0,0,0,0,0
70,0,0,0,0,0,0,0,0,4,4,2,5,4,5,3,5,4,4,5,5,0,0,0,0,0,0
71,0,0,0,0,0,0,0,0,3,4,2,6,4,5,4,4,4,4,5,5,0,0,0,0,0,0
72,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,6,5,0,0,0,0,0,0
73,0,0,0,0,0,0,0,0,4,4,3,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0
74,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4,0,0,0,0,0
75,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0
76,0,0,0,0,0,0,0,0,3,1,2,4,4,5,4,4,4,5,4,5,5,0,0,0,0,0
77,0,0,0,0,0,0,0,0,2,7,3,4,4,4,4,3,3,4,4,4,4,0,0,0,0,0
78,0,0,0,0,0,0,0,0,2,6,4,4,4,4,4,3,4,4,4,3,4,0,0,0,0,0
79,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0
80,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0
81,0,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,3,4,4,4,0,0,0,0,0
82,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0
83,0,0,0,0,0,0,0,0,1,3,3,3,4,4,4,4,4,4,4,4,4,0,0,4,0,0
84,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,0,0
85,0,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
86,0,0,0,0,0,0,0,0,6,3,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
87,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
88,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,0
89,0,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
90,0,0,0,0,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
91,0,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
92,0,0,0,0,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
93,0,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
94,0,0,0,0,0,0,0,0,2,7,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
95,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,2,3,3,3,0,3,3,3,0
96,0,0,0,0,0,0,0,0,6,3,3,3,2,3,3,3,3,3,3,3,3,0,3,3,3,0
97,0,0,0,0,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
98,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,0,3,2,3,0
99,0,0,0,0,0,0,0,0,2,6,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
100,0,0,0,0,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
101,0,0,0,0,0,0,0,0,2,7,2,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
102,0,0,0,0,0,0,0,0,2,2,7,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
103,0,0,0,0,0,0,0,0,8,3,2,3,3,3,2,2,3,3,3,3,3,0,3,3,3,0
104,0,0,0,0,0,0,0,0,2,3,2,3,3,3,4,3,3,3,4,4,4,0,3,3,3,0
105,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0
106,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,4,4,4,3,4,4,0,4,3,3,0
107,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,4,3,4,4,4,0,4,4,3,0
108,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,8,3,0,4,3,3,0
109,0,0,0,0,0,0,0,0,0,2,1,3,1,3,4,3,4,4,4,4,3,4,4,3,3,0
110,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,5,3,4,4,3,4,4,2,3,0
111,0,0,0,0,0,0,0,0,0,6,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,0
112,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,8,3,0,3,0
113,0,0,0,0,0,0,0,0,0,3,2,3,4,4,2,3,4,4,2,4,3,4,4,0,4,0
114,0,0,0,0,0,0,0,0,0,2,3,3,8,4,3,3,3,3,3,3,3,3,3,0,3,0
115,0,0,0,0,0,0,0,0,0,2,3,3,7,4,3,3,3,4,3,3,3,3,3,0,3,0
116,0,0,0,0,0,0,0,0,0,2,3,3,4,3,3,4,4,4,4,3,3,3,3,0,4,0
117,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,3,9,0,3,0
118,0,0,0,0,0,0,0,0,0,2,3,3,3,3,9,3,3,3,3,3,3,3,3,0,3,0
119,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,4,4,3,2,4,4,0,3,0
120,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,2,3,3,3,3,3,3,0,3,0
121,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,3,3,3,3,9,3,0,3,0
122,0,0,0,0,0,0,0,0,0,3,1,3,3,6,3,3,4,3,3,3,3,4,4,0,4,0
123,0,0,0,0,0,0,0,0,0,1,3,3,3,7,3,3,3,3,4,3,4,4,3,0,3,0
124,0,0,0,0,0,0,0,0,0,3,3,3,3,5,3,3,3,2,4,3,4,4,3,0,4,0
125,0,0,0,0,0,0,0,0,0,3,3,3,2,6,4,3,3,3,4,4,3,3,3,0,3,0
126,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,8,3,3,3,4,3,3,3,0,3,0
127,0,0,0,0,0,0,0,0,0,1,3,3,2,3,4,4,3,4,4,4,4,3,4,0,4,0
128,0,0,0,0,0,0,0,0,0,3,2,2,5,3,3,4,3,4,4,4,4,3,3,0,3,0
129,0,0,0,0,0,0,0,0,0,2,9,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0
130,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,3,4,4,4,2,4,0,3,0
131,0,0,0,0,0,0,0,0,0,3,3,3,2,4,4,4,3,3,4,4,3,4,4,0,2,0
132,0,0,0,0,0,0,0,0,0,3,3,3,3,8,3,3,3,4,3,3,2,3,3,0,3,0
133,0,0,0,0,0,0,0,0,0,3,2,3,3,4,3,4,2,4,4,4,4,3,3,0,4,0
134,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0
135,0,0,0,0,0,0,0,0,0,3,2,5,3,3,4,3,4,4,3,3,3,3,3,0,4,0
136,0,0,0,0,0,0,0,0,0,3,3,3,3,7,4,3,3,3,3,3,3,3,3,0,3,0
137,0,0,0,0,0,0,0,0,0,3,3,3,3,3,9,3,3,3,3,3,3,2,3,0,3,0
138,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,3,3,3,2,3,3,3,0,3,0
139,0,0,0,0,0,0,0,0,0,9,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,0
140,0,0,0,0,0,0,0,0,0,3,3,3,3,7,4,3,3,3,3,4,3,3,2,0,3,0
141,0,0,0,0,0,0,0,0,0,3,2,3,3,3,7,3,3,3,3,4,3,4,3,0,3,0
142,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,4,3,4,4,4,4,4,0,4,0
143,0,0,0,0,0,0,0,0,0,3,2,2,3,3,3,3,3,4,4,4,4,4,4,0,4,0
144,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,4,4,4,4,4,3,0,4,0
145,0,0,0,0,0,0,0,0,0,3,2,2,4,3,4,4,3,3,3,4,4,4,4,0,3,0
146,0,0,0,0,0,0,0,0,0,3,2,3,2,3,5,3,4,4,2,4,4,4,4,0,3,0
147,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,8,3,3,3,4,3,3,0,3,0
148,0,0,0,0,0,0,0,0,0,3,3,3,2,3,4,4,4,4,3,4,4,3,3,0,3,0
149,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,3,4,3,4,4,4,4,3,0,3,0
150,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,4,4,3,4,4,4,3,4,0,3,0
151,0,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
152,0,0,0,0,0,0,0,0,0,6,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0
153,0,0,0,0,0,0,0,0,0,7,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,0
154,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,2,3,3,2,4,4,4,4,4,0
155,0,0,0,0,0,0,0,0,0,7,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0
156,0,0,0,0,0,0,0,0,0,2,7,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0
157,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3
158,0,0,0,0,0,0,0,0,0,5,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3
159,0,0,0,0,0,0,0,0,0,2,2,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3
160,0,0,0,0,0,0,0,0,0,1,1,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3
161,0,0,0,0,0,0,0,0,0,5,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3
162,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
163,0,0,0,0,0,0,0,0,0,2,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
