,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,11,10,10,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,5,5,5,6,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,6,5,5,5,3,4,4,0,4,0,5,4,0,0,0,5,0,0,0,0,0
3,0,0,0,0,0,4,4,4,4,4,4,2,0,3,0,3,3,0,0,0,4,0,4,3,4,0
4,0,0,0,0,0,3,3,3,4,3,4,4,0,2,0,4,4,0,0,0,4,0,4,4,4,0
5,0,0,0,0,0,3,3,2,3,3,4,4,0,4,0,4,4,0,0,0,4,0,4,4,4,0
6,0,0,0,0,0,2,9,3,3,3,3,3,0,3,0,3,3,0,0,0,3,0,3,3,3,3
7,0,0,0,0,0,9,3,2,3,3,3,3,0,3,0,3,3,0,0,0,3,0,3,3,3,3
8,0,0,0,0,0,9,3,3,3,3,3,2,0,3,0,3,3,0,0,0,3,0,3,3,3,3
9,0,0,0,0,0,3,4,4,4,3,3,4,0,3,0,3,4,0,0,0,3,0,2,3,3,4
10,0,0,0,0,0,3,3,4,3,4,3,4,0,2,0,4,4,0,0,0,3,0,3,2,4,4
11,0,0,0,0,0,3,3,4,4,4,1,3,0,4,0,4,4,0,0,0,3,0,3,3,3,4
12,0,0,0,0,0,2,3,3,4,3,4,3,0,3,0,4,4,0,0,0,3,0,2,4,4,4
13,0,0,0,0,0,2,3,3,3,4,4,3,0,4,0,4,4,0,0,0,4,0,0,4,4,4
14,0,0,0,0,0,3,4,4,3,3,4,3,0,3,4,3,4,0,0,0,3,0,0,3,3,3
15,0,0,0,0,0,3,3,2,3,4,4,4,0,4,4,3,3,0,0,0,3,0,0,3,3,4
16,0,0,0,0,0,9,3,3,3,3,2,3,0,3,3,3,3,0,0,0,3,0,0,3,3,3
17,0,0,0,0,0,9,2,3,3,3,3,3,0,3,3,3,3,0,0,0,3,0,0,3,3,3
18,0,0,0,0,0,9,3,3,3,3,3,3,0,3,3,3,2,0,0,0,3,0,0,3,3,3
19,0,0,0,0,0,9,2,3,3,3,3,3,0,3,3,3,3,0,0,0,3,0,0,3,3,3
20,0,0,0,0,0,9,3,2,3,3,3,3,0,3,3,3,3,0,0,0,3,0,0,3,3,3
21,0,0,0,0,0,2,3,3,3,7,3,3,0,3,3,4,4,0,0,0,3,0,0,3,3,3
22,0,0,0,0,0,0,3,3,3,3,2,3,7,3,3,4,4,0,0,0,3,0,0,3,3,3
23,0,0,0,0,0,0,3,3,4,4,2,4,4,3,3,4,4,0,0,0,3,0,0,3,3,3
24,0,0,0,0,0,0,2,9,3,3,3,3,3,3,3,3,3,0,0,0,3,0,0,3,3,3
25,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,0,0,0,3,0,0,3,3,3
26,0,0,0,0,0,0,3,3,7,2,3,4,4,3,3,3,3,0,0,0,3,0,0,3,3,3
27,0,0,0,0,0,0,3,3,4,3,4,4,4,4,3,4,4,0,0,0,3,0,0,3,1,3
28,0,0,0,0,0,0,3,3,4,4,4,4,4,3,4,4,4,0,0,0,3,0,0,2,2,2
29,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,0,0,4,0,0,0,0,4
30,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,0,0,0,4,0,0,0,0,0
31,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,0,0,0,4,0,0,0,0,0
32,0,0,0,0,0,0,0,4,3,4,5,5,5,5,4,5,5,0,0,0,5,0,0,0,0,0
33,0,0,0,0,0,0,0,3,3,5,4,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
34,0,0,0,0,0,0,0,3,1,4,5,7,6,4,5,5,5,0,0,0,5,0,0,0,0,0
35,0,0,0,0,0,0,0,2,2,4,7,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
36,0,0,0,0,0,0,0,4,2,4,6,5,5,4,5,5,5,0,0,0,5,0,0,0,0,0
37,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
38,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,4,0,0,0,5,0,0,0,0,0
39,0,0,0,0,0,0,0,1,2,7,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
40,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
41,0,0,0,0,0,0,0,2,4,4,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
42,0,0,0,0,0,0,0,2,2,6,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
43,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,5,5,0,0,0,4,0,0,0,0,0
44,0,0,0,0,0,0,0,3,2,5,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
45,0,0,0,0,0,0,0,2,3,5,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
46,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
47,0,0,0,0,0,0,0,3,1,6,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
48,0,0,0,0,0,0,0,2,4,4,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
49,0,0,0,0,0,0,0,2,3,3,7,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
50,0,0,0,0,0,0,0,2,3,3,7,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
51,0,0,0,0,0,0,0,2,4,4,5,5,5,5,5,5,5,0,0,0,5,0,0,0,0,0
52,0,0,0,0,0,0,0,4,1,4,4,4,4,4,5,5,5,0,5,0,5,0,0,0,0,0
53,0,0,0,0,0,0,0,2,2,4,4,4,4,5,5,5,5,0,5,0,5,0,0,0,0,0
54,0,0,0,0,0,0,0,4,4,4,4,2,4,4,4,5,5,0,5,0,5,0,0,0,0,0
55,0,0,0,0,0,0,0,3,4,7,4,4,4,4,4,4,4,0,4,0,4,0,0,0,0,0
56,0,0,0,0,0,0,0,3,3,3,5,4,4,4,4,4,4,0,4,0,4,4,0,0,0,0
57,0,0,0,0,0,0,0,2,1,3,4,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
58,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,0,4,4,0,0,0,0
59,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,0,4,4,0,0,0,0
60,0,0,0,0,0,0,0,2,2,3,3,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
61,0,0,0,0,0,0,0,3,3,3,3,2,4,4,4,4,4,4,4,0,4,4,0,0,0,0
62,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
63,0,0,0,0,0,0,0,0,0,3,3,8,4,4,4,4,4,4,4,0,4,4,0,0,0,0
64,0,0,0,0,0,0,0,0,0,2,3,4,4,4,5,5,5,5,5,0,4,4,0,0,0,0
65,0,0,0,0,0,0,0,0,0,3,3,8,4,4,4,4,4,4,4,0,4,4,0,0,0,0
66,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
67,0,0,0,0,0,0,0,0,0,3,3,8,4,4,4,4,4,4,4,0,4,4,0,0,0,0
68,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
69,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
70,0,0,0,0,0,0,0,0,0,2,3,9,4,4,4,4,4,4,4,0,4,4,0,0,0,0
71,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,8,4,4,0,4,4,0,0,0,0
72,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
73,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
74,0,0,0,0,0,0,0,0,0,8,3,3,4,4,4,4,4,4,4,0,4,4,0,0,0,0
75,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
76,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
77,0,0,0,0,0,0,0,0,0,8,2,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
78,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4,0,0,0,0
79,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
80,0,0,0,0,0,0,0,0,0,3,1,3,7,4,4,4,4,4,4,4,4,4,0,0,0,0
81,0,0,0,0,0,0,0,0,0,2,5,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0
82,0,0,0,0,0,0,0,0,0,2,3,5,4,4,4,4,4,4,4,4,4,4,0,0,0,0
83,0,0,0,0,0,0,0,0,0,2,2,7,4,3,4,4,4,4,4,4,4,4,0,0,0,0
84,0,0,0,0,0,0,0,0,0,1,1,8,4,4,4,4,4,4,4,4,4,4,0,0,0,0
85,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0
86,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
87,0,0,0,0,0,0,0,0,0,4,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
88,0,0,0,0,0,0,0,0,0,1,5,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
89,0,0,0,0,0,0,0,0,0,2,3,3,6,4,4,4,4,4,4,4,4,4,0,0,0,0
90,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
91,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0,0,0
92,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
93,0,0,0,0,0,0,0,0,0,2,5,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0
94,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0
