,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,11,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,8,4,3,3,3,3,3,3,3,4,3,0,0,0,4,3,3,0,0,0
2,0,0,0,0,0,0,8,8,5,5,5,1,2,1,0,3,1,0,0,0,3,3,2,0,3,0
3,0,0,0,0,0,0,3,3,3,3,3,3,4,4,0,4,4,0,0,0,4,4,4,0,4,0
4,0,0,0,0,0,0,2,3,3,3,4,4,4,4,0,4,4,0,0,0,4,3,4,0,4,0
5,0,0,0,0,0,0,5,6,5,3,5,3,4,4,0,3,2,0,0,0,2,2,3,0,3,0
6,0,0,0,0,0,0,3,3,3,3,3,4,4,4,0,4,4,0,0,0,4,4,4,0,3,0
7,0,0,0,0,0,0,2,3,3,3,4,4,4,4,0,4,3,0,0,0,4,4,4,0,4,0
8,0,0,0,0,0,0,4,5,4,3,4,4,4,4,0,3,3,0,0,0,3,3,3,0,3,0
9,0,0,0,0,0,0,4,4,4,4,4,3,3,4,0,3,3,0,0,0,4,3,2,0,2,3
10,0,0,0,0,0,0,3,5,4,4,4,4,4,5,0,3,3,0,0,0,2,1,2,0,3,3
11,0,0,0,0,0,0,2,4,5,4,4,4,4,3,0,4,4,0,0,0,3,0,3,0,3,3
12,0,0,0,0,0,0,4,4,4,4,4,4,3,3,0,4,4,0,0,0,3,0,2,0,4,3
13,0,0,0,0,0,0,2,3,3,3,3,4,4,4,0,4,4,0,0,0,4,0,4,0,4,4
14,0,0,0,0,0,0,2,3,9,3,3,3,3,3,0,3,3,0,0,3,3,0,3,0,3,3
15,0,0,0,0,0,0,2,3,9,3,3,3,3,3,0,3,3,0,0,3,3,0,3,0,3,3
16,0,0,0,0,0,0,3,2,3,3,3,3,4,3,0,4,3,0,0,4,4,0,4,0,3,4
17,0,0,0,0,0,0,3,3,3,3,4,4,4,2,0,4,3,0,0,4,4,0,3,0,3,3
18,0,0,0,0,0,0,0,3,3,3,3,3,3,4,0,4,4,0,0,4,4,0,4,0,4,4
19,0,0,0,0,0,0,0,2,3,3,3,3,4,4,0,4,4,0,0,4,4,0,4,0,4,4
20,0,0,0,0,0,0,0,3,5,2,4,3,3,4,0,4,4,0,0,4,4,0,2,0,4,4
21,0,0,0,0,0,0,0,3,3,3,3,3,3,4,0,4,4,0,0,4,4,0,4,0,4,4
22,0,0,0,0,0,0,0,2,3,3,4,4,4,2,0,4,4,0,0,4,4,0,4,0,4,4
23,0,0,0,0,0,0,0,3,3,2,3,3,4,4,0,4,4,0,0,4,4,0,4,0,4,4
24,0,0,0,0,0,0,0,3,2,3,3,3,5,4,0,4,4,0,0,4,4,0,3,0,4,4
25,0,0,0,0,0,0,0,2,4,2,3,4,4,4,0,4,4,0,0,4,4,0,3,0,4,4
26,0,0,0,0,0,0,0,3,4,2,3,2,4,4,0,4,4,0,0,4,4,0,4,0,4,4
27,0,0,0,0,0,0,0,0,3,3,3,4,3,4,0,4,4,0,0,4,4,0,3,4,4,3
28,0,0,0,0,0,0,0,0,2,3,4,2,4,3,0,4,4,0,0,4,4,0,4,4,4,4
29,0,0,0,0,0,0,0,0,2,3,3,2,3,5,0,4,4,0,0,4,4,0,4,4,4,4
30,0,0,0,0,0,0,0,0,0,1,6,3,4,4,0,4,4,0,0,4,4,0,4,4,4,4
31,0,0,0,0,0,0,0,0,0,0,3,3,4,4,0,4,4,0,0,4,4,0,7,5,4,4
32,0,0,0,0,0,0,0,0,0,0,1,2,4,4,0,4,4,5,0,4,3,0,5,5,4,5
33,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,4,4,4,0,4,4,0,5,5,5,5
34,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,3,3,6,0,5,4,5,4,4,4,4
35,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,4,4,0,4,5,4,5,5,4,5
36,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,4,4,0,5,5,4,5,4,5,5
37,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,4,0,7,4,5,4,4,4,4
38,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,4,4,0,5,5,5,5,5,3,4
39,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,4,0,5,5,5,5,5,5,5
40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,7,0,5,5,5,5,5,5,5
41,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,5,0,4,5,5,5,5,5,5
42,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,5,0,5,5,5,5,5,5,5
43,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,0,5,0,5,5,4,5,5,5,5
44,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,5,5,5,5,5,4,5
45,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,4,0,4,5,5,5,5,5,5
46,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,5,4,0,4,4,4,4,4,4,4
47,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,5,5,0,4,4,5,5,3,5,4
48,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,5,0,5,5,5,5,0,4,5
49,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,5,5,5,6,4,5,3,4,0,3,4
50,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,4,3,4,4,4,4,3,4,0,4,4
51,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,4,4,4,4,4,3,4,0,4,4
52,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,5,4,5,5,4,0,3,4
53,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,6,4,4,5,4,4,0,2,5
54,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,0,0,4
55,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,3,4,4,4,4,4,4,0,0,4
56,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,5,5,4,5,4,3,4,0,0,2
57,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,3,4,0,0,4
58,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,0,0,3
59,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,4,4,4,4,4,0,0,3
60,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,3,0,0,4
61,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,3,4,4,4,0,0,4
62,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,3,4,2,4,0,0,4
63,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,3,4,3,0,0,3
64,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,4,4,4,4,4,4,4,0,0,4
65,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,3,3,3,0,0,4
66,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,3,4,4,4,4,4,4,3,0,0,2
67,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,0,0,4
68,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,3,0,0,3
69,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,6,4,4,3,3,4,2,0,0,4
70,0,0,0,0,0,0,0,0,0,0,0,5,4,3,4,4,4,4,4,4,4,4,4,0,0,2
71,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,3,4,4,0,0,3
72,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,4,4,4,0,0,3
73,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,0,0,4
74,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,0,0,4
75,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,0,0,4
76,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,0,0,4
77,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,4,0,0,3
78,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,4,4,4,4,4,4,0,0,4
79,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,4,4,0,0,4
80,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,4,4,0,0,4
81,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,0,0,4
82,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,3,4,0,0,3
83,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,3,4,3,4,4,0,0,2
84,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,4,5,4,4,4,0,0,4
85,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,4,5,4,5,4,0,0,3
86,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,0,4,4
87,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,0,4,4
88,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,4,4
89,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,0,4,4
90,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,4,4
91,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,4,4
92,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,0,4,4
93,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,4,4,4,5,5,4,3,0,4,4
94,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,4,4,5,3,4,0,4,4
95,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,0,4,4
96,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,4,4,4,4,4,4,4,0,4,4
97,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,0,4,4
98,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,4,4
99,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,0,4,4
100,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,0,4,4
101,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,0,4,4
102,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,4,4,4,4,4,4,4,0,4,4
103,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,4,4,4,4,4,4,4,0,4,4
104,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,0,4,4
105,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,0,4,4
106,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,4,4,4,4,4,0,4,4
107,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,0,4,4
108,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,0,4,4
109,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,7,5,4,4,4,0,4,4
110,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,5,5,5,5,5,0,4,4
111,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,5,4,8,5,5,5,0,3,4
112,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,4,5,5,5,5,5,0,5,4
113,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,4,4,4,4,4,4,4,4,0,4,4
114,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,0,4,4
115,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,0,4,4
116,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,4,4,4,4,4,4,4,0,4,4
117,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,4,4,4,4,4,4,0,4,4
118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,4,4,8,4,4,0,4,4
119,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4
120,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,3,6,5,5,5,4,0,5,5
121,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,0,4,4
122,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,0,4,4
123,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,7,4,4,0,3,4
124,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,0,4,4
125,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,0,4,4
126,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4
127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4
128,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,4
129,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,0,4,4
130,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,5,5,0,5,5
131,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,4,4,4,4,4,4,4
132,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,4,4,4,4,4,4,4,4,4
133,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,4,4,4,4,4,6,5,4,4
134,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,4,4,4,4
135,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,3,4,4,4,3,4,4,4,4,4
136,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4
137,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,4,4,4,4,4
