,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,12,27,2,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0
2,0,0,0,0,0,0,0,0,4,6,5,4,4,4,4,0,4,0,4,4,0,2,4,1,0,0
3,0,0,0,0,0,0,0,0,4,3,5,4,4,4,4,0,4,0,3,4,0,2,4,4,1,0
4,0,0,0,0,0,0,0,0,3,3,4,3,4,3,4,0,4,0,3,4,0,3,4,4,4,0
5,0,0,0,0,0,0,0,0,4,5,4,5,4,4,4,0,2,0,2,3,0,3,3,3,4,0
6,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,0,4,0,4,4,0,4,2,3,4,0
7,0,0,0,0,0,0,0,0,1,3,3,3,5,4,5,0,4,0,4,4,0,4,3,3,4,0
8,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,0,4,0,4,4,0,4,4,2,4,0
9,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,0,4,0,4,4,0,3,4,4,4,0
10,0,0,0,0,0,0,0,0,0,3,3,4,4,4,5,0,4,0,3,3,0,4,4,4,4,1
11,0,0,0,0,0,0,0,0,0,1,2,4,5,5,6,0,5,0,2,4,0,4,3,5,3,1
12,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,0,4,0,3,4,0,4,4,4,4,4
13,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,1,3,0,4,4,0,4,4,3,4,3
14,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,0,3,4,0,4,4,4,4,4
15,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,4,4,0,4,4,0,4,4,4,4,4
16,0,0,0,0,0,0,0,0,0,0,1,3,5,4,4,4,4,1,3,4,0,3,2,4,4,4
17,0,0,0,0,0,0,0,0,0,0,1,2,4,3,4,4,4,6,4,3,0,4,3,3,2,3
18,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,6,4,4,0,4,4,4,4,2
19,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,5,4,4,0,3,4,4,4,2
20,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,5,4,4,0,4,4,4,4,1
21,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,4,5,4,4,0,4,4,4,4,2
22,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,4,4,4,4,4,0,4,4,3,3,1
23,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,4,4,3,4,0,4,1,4,4,2
24,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,5,4,4,4,0,4,4,2,4,0
25,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,5,4,4,4,4,0,4,4,4,3,0
26,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,6,4,4,3,4,0,4,4,1,4,0
27,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,4,4,4,0,4,3,4,1,0
28,0,0,0,0,0,0,0,0,0,0,0,4,4,6,5,5,5,4,4,5,0,4,1,3,0,0
29,0,0,0,0,0,0,0,0,0,0,0,4,5,6,5,5,5,5,4,4,0,4,1,2,0,0
30,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,5,4,5,4,4,0,4,2,1,0,0
31,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,5,5,5,5,5,1,3,2,2,0,0
32,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,6,4,4,6,3,2,1,0,0
33,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,4,4,6,4,2,1,0,0
34,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,5,4,4,4,0,0
35,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0
36,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,4,4,4,4,4,4,4,4,4,0,0
37,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4,0,0
38,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,4,0,0
39,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,6,4,4,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,4,4,4,4,4,5,5,4,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,4,4,4,4,4,5,5,4,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,4,4,4,5,5,5,5,5,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,4,4,4,7,4,6,5,4,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,2,3,4,4,5,6,6,5,5,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,6,5,6,5,5,5,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,4,3,4,4,4,6,4,4,4,1,0
48,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,2,3,4,4,4,4,4,4,4,6,1
49,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2,3,4,4,4,4,4,4,4,4,4
50,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,3,4,4,4,4,4,4,4,7,4
