,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,3,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,22,22,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,6,8,8,4,7,7,0,7,1,1,0,0,0,0,0,1,0,0,0
3,0,0,0,0,0,0,0,3,7,7,5,5,5,0,5,4,5,0,0,0,0,0,2,1,1,0
4,0,0,0,0,0,0,0,3,7,6,4,4,4,0,5,4,4,0,0,0,0,0,4,0,4,1
5,0,0,0,0,0,0,0,5,5,5,5,4,5,2,4,4,4,0,0,0,0,0,3,0,3,1
6,0,0,0,0,0,0,0,3,3,4,4,4,4,5,4,4,4,0,0,0,0,0,3,0,4,4
7,0,0,0,0,0,0,0,3,3,4,4,4,5,4,4,4,4,0,0,0,0,0,4,0,3,4
8,0,0,0,0,0,0,0,2,5,4,3,4,4,5,4,4,4,0,0,0,0,0,3,0,4,4
9,0,0,0,0,0,0,0,2,5,4,4,4,4,5,3,4,4,0,0,1,0,0,2,0,4,4
10,0,0,0,0,0,0,0,2,3,3,3,4,4,4,2,4,4,0,0,4,0,0,4,0,5,4
11,0,0,0,0,0,0,0,2,3,3,3,4,4,4,4,4,3,0,0,4,0,0,4,0,4,4
12,0,0,0,0,0,0,0,1,3,3,3,3,4,4,4,5,4,0,0,4,0,0,4,0,4,4
13,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,0,4,0,0,4,0,4,4
14,0,0,0,0,0,0,0,0,4,4,3,4,4,3,4,4,4,0,0,4,1,0,3,0,4,4
15,0,0,0,0,0,0,0,0,1,4,2,3,3,4,3,3,4,0,0,5,5,0,5,0,4,4
