,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,1,28,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,15,10,10,5,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0
2,0,0,0,0,0,2,5,6,4,3,4,4,4,4,0,0,4,3,0,4,0,0,1,0,1,1
3,0,0,0,0,0,6,8,7,5,3,2,2,2,3,0,0,4,1,0,1,0,0,2,0,2,2
4,0,0,0,0,0,4,4,4,4,4,2,3,4,4,0,1,3,2,0,2,0,0,4,0,2,3
5,0,0,0,0,0,3,6,3,2,3,3,3,3,3,0,6,3,3,1,2,0,0,1,0,2,3
6,0,0,0,0,0,3,3,3,3,3,3,3,3,2,0,3,3,2,4,3,0,0,3,0,3,3
7,0,0,0,0,0,1,3,3,3,2,2,3,3,4,0,4,2,4,4,4,0,0,2,0,3,3
8,0,0,0,0,0,1,5,3,3,3,2,3,3,3,0,3,3,4,4,3,0,0,1,0,3,3
9,0,0,0,0,0,0,5,3,3,3,3,2,3,3,0,3,3,4,3,3,0,0,3,0,3,3
10,0,0,0,0,0,0,2,2,3,3,2,3,6,3,0,3,3,4,4,3,0,0,3,0,3,3
11,0,0,0,0,0,0,2,1,3,3,3,3,5,3,0,4,1,4,4,2,0,0,5,0,3,4
12,0,0,0,0,0,0,6,3,2,3,3,3,3,3,0,3,3,3,3,1,0,0,5,0,3,3
13,0,0,0,0,0,0,2,2,2,8,3,3,3,3,0,3,3,3,3,3,0,0,3,0,3,3
14,0,0,0,0,0,0,5,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,3,0,3,3
15,0,0,0,0,0,0,2,2,3,2,2,3,3,3,0,4,4,4,3,3,0,0,4,0,4,4
16,0,0,0,0,0,0,3,1,2,1,3,3,3,3,0,3,4,4,4,3,0,0,5,0,4,4
17,0,0,0,0,0,0,2,0,2,3,3,3,3,3,0,4,3,4,4,4,0,0,4,0,4,4
18,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,4,4,4,4,4,0,0,4,0,4,4
19,0,0,0,0,0,0,0,0,3,3,2,3,2,4,0,4,4,4,4,4,0,0,5,0,4,4
20,0,0,0,0,0,0,0,0,2,3,2,3,3,4,0,3,4,4,4,4,0,0,6,0,4,4
21,0,0,0,0,0,0,0,0,2,2,2,4,3,3,0,4,4,4,4,4,0,0,6,0,4,4
22,0,0,0,0,0,0,0,0,3,2,0,3,6,4,0,4,4,4,4,4,0,0,4,0,4,4
23,0,0,0,0,0,0,0,0,3,4,0,3,4,4,0,4,3,4,4,4,0,0,4,1,4,4
24,0,0,0,0,0,0,0,0,2,3,0,3,3,3,0,4,2,4,4,4,0,0,6,4,4,4
25,0,0,0,0,0,0,0,0,2,2,0,2,5,4,0,4,2,4,4,4,0,0,4,5,4,4
26,0,0,0,0,0,0,0,0,3,2,0,2,5,2,0,4,4,4,4,4,0,0,4,4,4,4
27,0,0,0,0,0,0,0,0,2,3,0,3,4,2,1,4,4,4,3,4,0,0,4,4,4,4
28,0,0,0,0,0,0,0,0,0,2,0,3,3,4,3,4,4,3,4,4,0,0,4,4,4,4
29,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,4,4,4,4,4,0,0,4,4,3,4
30,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,4,4,4,4,5,0,0,3,4,2,4
31,0,0,0,0,0,0,0,0,0,3,0,3,3,4,4,4,4,4,4,7,0,1,1,3,2,3
32,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,4,4,4,4,4,0,5,3,1,2,3
33,0,0,0,0,0,0,0,0,0,2,0,2,3,3,3,3,4,4,4,4,1,4,3,4,3,3
34,0,0,0,0,0,0,0,0,0,1,0,6,3,3,3,3,3,3,3,3,3,3,4,3,3,3
35,0,0,0,0,0,0,0,0,0,6,0,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3
36,0,0,0,0,0,0,0,0,0,4,0,1,3,3,3,3,3,3,3,3,3,3,5,4,3,3
37,0,0,0,0,0,0,0,0,0,2,0,5,3,3,2,3,3,3,3,3,3,3,3,5,3,3
38,0,0,0,0,0,0,0,0,0,5,0,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3
39,0,0,0,0,0,0,0,0,0,6,0,3,3,3,2,1,3,3,3,3,3,3,4,4,3,3
40,0,0,0,0,0,0,0,0,0,2,0,6,3,4,1,3,3,3,3,3,3,3,3,3,4,3
41,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,3,2,3,3,3,3,3,3,3,3,3
42,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,3,3,2,3,3,4,3,4,4,4,4
43,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,6,2,3,2,3,3,2,4,3,4,3
44,0,0,0,0,0,0,0,0,0,0,0,1,3,3,8,4,3,4,3,3,3,3,3,3,3,3
45,0,0,0,0,0,0,0,0,0,0,0,6,2,3,3,3,3,3,3,5,3,3,3,4,3,3
46,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,4,3,2
47,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3
48,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,8,2,3,3,3,3,4,3,3
49,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,3,3,3,8,3,4
50,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,3,3,3,2,3,3,7,6,3,5
51,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,3,2,4,4,3,3,3,4,4,4,5
52,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,4,4,4,3,3,4,4,4,4,5
53,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,4,3,3,3,3,3,3,3,5
54,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,3,7,4,3,3,3,3,3,3,3
55,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,3,5,6,3,4,3,4,3,4,4
56,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,3,5,4,4,4,4,5,4,4,4
57,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,4,4,4,4,4,4,4,4,4,4,4
58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,4,4,4,3,4,5,7,4
59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,4,4,4,5,4,5,4,5
60,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,4,4,4,4,4,4,4,5,4
61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,7,4,4,4,4,4,4,4,5
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,5,5,5,5,6
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,4,4,4,4,6,5,5,7
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,4,4,5,5,5,6,6,7
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,5,5,5,5,5,5,5,5
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,5,5,6,6,6,6,6
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,6,6,6,6,6,7
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,5,5,5,5,6,6,9
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,5,6,5,6,6,6,6
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,5,7,5,5,5,6,5
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,5,5,5,5,5,6,6,5
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,6,6,6,5,5,5,5
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,5,7,5,5,5,5,5,5
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,6,6,3,6,6,5
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,6,6,4,5,6,5
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,8,6,6,6,6,3
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,8,6,6,5,6,4
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,6,6,6,6,6,5
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,6,6,6,6,5,6
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,6,6,6,6,5,5
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,6,4,5,6,6
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,6,6,2,5,6,6
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,6,5,3,6,6,5
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,6,5,4,6,6,2
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,6,6,4,6,5,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,6,6,6,5,5,2
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,6,5,6,5,6,2
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,7,6,6,5,5,2
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,10,6,6,5,6,2
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,7,5,6,5,6,3
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,7,6,6,5,6,5
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,6,6,6,6,3
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,9,8,6,6,4,3
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,6,6,6,6,6
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,9,4,4,6,7
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,9,6,4,6,6
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,6,7,6,6,6,6
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,8,7,5,6,7
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,6,6,6,6,6
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,6,5,6,6,7
