,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,4,22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,12,14,13,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0
2,0,0,0,0,0,0,0,3,4,3,5,5,4,4,4,0,0,4,0,4,4,1,3,1,1,0
3,0,0,0,0,0,0,0,4,3,4,5,5,3,3,3,0,0,4,0,4,3,2,2,2,3,0
4,0,0,0,0,0,0,0,3,3,9,3,3,2,3,3,0,0,4,0,3,3,3,3,3,2,0
5,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,1,0,3,0,4,3,3,2,2,2,0
6,0,0,0,0,0,0,0,3,3,7,3,3,2,3,3,3,0,3,0,1,3,3,3,3,3,1
7,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,4,0,3,3,3,3,3,3,2
8,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3
9,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,0,5,0,3,3,3,2,3,3,2
10,0,0,0,0,0,0,0,2,3,3,3,3,2,3,3,6,0,6,0,2,3,3,1,2,3,2
11,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,4,0,3,3,3,3,3,3,2
12,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,0,4,0,3,3,3,3,2,3,3
13,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,0,3,1,3,3,3,3,3,2,3
14,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,3,0,3,3,3,2,3,3,4,3,3
15,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,0,3,3,3,3,3,3,5,3,1
16,0,0,0,0,0,0,0,2,3,2,3,3,3,1,3,3,0,3,3,3,3,3,3,4,2,3
17,0,0,0,0,0,0,0,2,2,2,2,3,3,3,3,3,0,3,3,3,3,3,3,4,2,3
18,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3
19,0,0,0,0,0,0,0,0,3,4,3,2,2,2,3,3,0,3,3,3,3,3,3,3,4,3
20,0,0,0,0,0,0,0,0,3,4,3,2,3,2,3,2,0,3,3,3,3,3,3,3,4,3
21,0,0,0,0,0,0,0,0,3,3,3,3,2,2,3,2,0,3,3,3,3,3,3,3,3,5
22,0,0,0,0,0,0,0,0,3,3,3,2,3,2,2,3,0,3,3,3,3,3,3,3,3,5
23,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,0,4,3,3,3,2,3,3,3,3
