,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,9,6,4,23,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,9,6,7,7,7,3,7,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,0,8,6,3,4,4,3,5,1,0,0,2,5,0,5,1,1,1,0,0,0,0,1,0
3,0,0,0,5,6,3,3,3,3,8,1,0,0,1,3,0,3,3,3,3,0,0,0,0,1,1
4,0,0,0,6,5,4,3,2,2,4,2,0,0,4,3,0,3,3,2,3,0,0,0,0,2,2
5,0,0,0,4,5,3,3,3,3,5,3,0,0,3,3,0,3,3,1,3,0,0,0,0,3,2
6,0,0,0,4,7,3,3,3,3,3,3,0,0,3,3,0,4,3,3,2,0,0,0,0,2,1
7,0,0,0,6,6,4,2,3,3,3,3,0,0,3,3,0,3,3,3,3,0,0,0,0,1,1
8,0,0,0,4,5,4,3,3,3,3,3,0,0,3,2,0,3,3,3,3,0,0,0,0,3,2
9,0,0,0,3,3,3,6,4,3,3,2,0,0,3,3,0,3,3,3,2,0,0,0,0,3,3
10,0,0,0,5,5,5,6,6,5,2,3,0,0,3,2,0,2,3,1,0,0,0,0,0,1,1
11,0,0,0,3,4,4,3,6,4,5,3,0,0,3,3,0,3,3,3,1,0,0,0,0,2,0
12,0,0,0,4,4,4,4,4,3,4,4,0,0,4,3,0,2,3,1,6,0,0,0,0,0,0
13,0,0,0,3,3,3,3,3,4,3,4,0,0,6,4,0,4,4,2,4,0,0,0,0,0,0
14,0,0,0,2,4,3,3,3,4,3,4,0,0,5,4,0,4,3,4,4,0,0,0,0,0,0
15,0,0,0,0,4,4,3,4,4,3,4,0,1,8,4,0,4,3,0,4,0,0,0,0,0,0
16,0,0,0,0,4,3,3,4,4,4,3,0,4,4,5,0,4,3,0,5,0,0,0,0,0,0
17,0,0,0,0,3,2,3,3,4,4,2,1,5,5,4,0,5,4,0,5,0,0,0,0,0,0
18,0,0,0,0,3,3,5,3,2,3,3,4,4,4,5,0,4,3,0,4,0,0,0,0,0,0
19,0,0,0,0,2,2,3,4,3,3,4,4,4,4,6,0,4,4,0,3,0,0,0,0,0,0
20,0,0,0,0,3,4,3,3,3,3,3,4,4,4,4,0,4,4,0,4,0,0,0,0,0,0
21,0,0,0,0,2,2,2,4,3,3,4,4,4,5,4,0,4,4,0,4,0,0,0,1,0,0
22,0,0,0,0,3,2,3,4,2,3,3,4,4,5,4,0,3,3,0,4,0,0,0,3,0,0
23,0,0,0,0,3,3,2,3,4,3,3,3,4,4,4,0,4,3,0,3,0,0,0,4,0,0
24,0,0,0,0,3,3,1,3,3,2,3,4,3,5,4,0,4,4,0,4,0,0,0,4,0,0
25,0,0,0,0,3,1,3,3,4,3,3,3,4,4,4,0,4,3,0,4,0,0,0,4,0,0
26,0,0,0,0,2,3,2,3,4,3,2,4,5,4,4,0,3,3,0,4,0,0,0,4,0,0
27,0,0,0,0,2,1,3,3,3,3,4,3,4,3,4,1,4,4,0,4,0,0,0,4,0,0
