,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,0,11,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,13,26,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0
2,0,0,0,0,0,0,0,0,3,6,4,4,4,4,4,0,4,4,0,1,0,3,4,4,1,0
3,0,0,0,0,0,0,0,0,4,8,7,2,4,2,3,0,3,3,0,3,0,2,3,3,3,0
4,0,0,0,0,0,0,0,0,4,6,7,5,5,5,2,0,1,1,0,3,0,2,4,1,4,0
5,0,0,0,0,0,0,0,0,3,3,5,3,4,3,4,0,4,4,0,4,0,3,4,2,4,0
6,0,0,0,0,0,0,0,0,2,3,3,3,4,4,4,0,4,4,0,4,0,4,3,3,4,1
7,0,0,0,0,0,0,0,0,2,9,3,3,5,3,3,0,3,3,0,3,0,3,3,3,3,1
8,0,0,0,0,0,0,0,0,2,9,3,3,6,4,3,0,3,3,0,3,0,3,3,3,1,1
9,0,0,0,0,0,0,0,0,3,4,4,4,3,6,3,0,3,3,0,4,0,3,3,3,3,1
10,0,0,0,0,0,0,0,0,3,3,3,4,4,6,4,0,4,4,0,3,0,3,3,3,3,0
11,0,0,0,0,0,0,0,0,2,3,4,4,5,6,4,0,4,3,0,3,0,3,4,2,3,0
12,0,0,0,0,0,0,0,0,3,4,4,4,4,7,5,0,4,4,0,4,0,3,2,0,2,0
13,0,0,0,0,0,0,0,0,2,4,4,4,4,7,5,0,4,4,0,4,0,4,4,0,0,0
14,0,0,0,0,0,0,0,0,4,3,4,4,4,5,4,0,5,5,0,4,0,4,4,0,0,0
15,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,2,4,4,0,4,0,4,4,0,0,1
16,0,0,0,0,0,0,0,0,0,4,2,4,3,4,4,4,4,4,2,4,0,3,3,0,0,5
17,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,4,4,4,4,0,4,4,0,0,4
18,0,0,0,0,0,0,0,0,0,3,3,2,3,3,4,4,4,4,4,5,1,4,4,0,0,2
19,0,0,0,0,0,0,0,0,0,1,10,3,3,3,3,3,3,3,3,4,3,3,3,0,0,2
20,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,3,3,3,5,5,4,4,4,0,0,3
21,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,4,5,4,4,4,4,0,0,3
22,0,0,0,0,0,0,0,0,0,3,3,2,3,3,3,3,3,3,4,4,4,4,4,0,0,4
23,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,4,4,4,5,4,4,0,0,3
24,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,2,3,4,5,4,4,4,4,0,0,3
25,0,0,0,0,0,0,0,0,0,3,2,3,3,2,2,4,4,4,4,4,5,4,4,0,0,2
26,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,5,4,4,3,0,0,4
27,0,0,0,0,0,0,0,0,0,3,1,3,3,3,3,3,3,3,4,5,4,4,4,0,0,4
28,0,0,0,0,0,0,0,0,0,3,3,2,3,2,3,3,3,4,4,5,3,4,4,0,0,4
29,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,2,4,4,5,4,4,4,0,0,3
30,0,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,3,3,4,5,5,4,4,0,0,4
31,0,0,0,0,0,0,0,0,0,2,3,3,2,3,2,3,3,4,4,6,5,4,4,0,0,2
32,0,0,0,0,0,0,0,0,0,7,3,2,2,3,3,3,3,3,3,5,4,3,3,0,0,3
33,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,7,5,3,3,0,0,2
34,0,0,0,0,0,0,0,0,0,1,0,2,3,5,3,3,4,4,4,4,5,4,4,1,0,3
35,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,3,4,4,4,4,4,4,5,0,4
36,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
37,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,5,0,3
38,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,4,4,4,0,4
39,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,3,4,4,4,4,4,4,4,6,0,2
40,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,4,4,4,3,4,5,0,4
41,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,4,4,4,4,4,4,6,0,4
42,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,4,2,4,4,4,4,4,4,5,1,4
43,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,3,4,4,4,4,4,4,4,4,4
44,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,2,4,3,4,4,4,4,4,4,4,4
45,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,4,4,4,4,4,4,5,4,3
46,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,4,4,4,3,4,4,4,4,4
47,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,3,4,4,4,4,4,4,4,5,4
48,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,4,4,5,3,4,4,4,4,4,3
49,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,3,4,4,4,4,4,4,4,4,4,4
50,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,4,4,4,4,4,4,4,4,4
51,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,3,4,4,4,4,4,4,4
52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,4,4,5,3,3,4,4,4,3
53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,3,5,5,4,4,3,2,4
54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,6,4,4,4,4,4,2,4
55,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,5,4,4,4,4,3,1,4
56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,5,4,4,4,4,4,3
57,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,5,4,3,4,4,4,4,3
58,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,5,4,3,4,4,4,3,4
59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,4,4,4,4,4,4,3,4
60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,4,4,4,4,4,4,4,3,4
61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,5,3,4,4
62,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,3,4,4,4,4,4,4,4,4
