,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,2,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,19,19,2,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
2,0,0,0,0,0,0,0,0,4,6,4,4,4,4,4,4,4,0,2,0,0,4,2,0,4,0
3,0,0,0,0,0,0,0,0,3,7,4,5,4,4,3,3,4,0,2,0,0,4,4,0,3,0
4,0,0,0,0,0,0,0,0,4,3,6,4,4,4,4,4,4,0,2,0,0,3,4,0,4,0
5,0,0,0,0,0,0,0,0,3,4,5,4,4,4,4,4,4,0,4,0,0,3,4,0,3,0
6,0,0,0,0,0,0,0,0,4,3,7,4,4,4,4,4,4,0,3,0,0,2,4,0,2,1
7,0,0,0,0,0,0,0,0,2,3,5,3,3,4,4,4,4,0,4,0,0,4,4,0,4,2
8,0,0,0,0,0,0,0,0,2,3,6,3,5,4,4,4,4,0,4,0,0,3,3,0,4,1
9,0,0,0,0,0,0,0,0,3,3,4,3,4,5,4,4,4,0,4,0,0,3,4,0,4,1
10,0,0,0,0,0,0,0,0,2,3,4,4,3,4,4,4,4,0,4,0,0,3,4,0,4,3
11,0,0,0,0,0,0,0,0,3,2,4,4,4,4,4,4,4,0,4,0,0,4,1,0,4,4
12,0,0,0,0,0,0,0,0,2,3,3,4,3,5,4,4,4,0,4,0,0,4,2,0,4,4
13,0,0,0,0,0,0,0,0,3,2,3,4,3,4,4,4,4,0,4,0,0,4,4,0,3,4
14,0,0,0,0,0,0,0,0,2,3,3,5,3,4,4,4,4,0,4,0,0,4,4,0,4,2
15,0,0,0,0,0,0,0,0,2,3,4,4,4,4,4,4,4,0,4,0,0,4,4,0,3,2
16,0,0,0,0,0,0,0,0,2,3,5,4,4,4,4,3,3,0,4,0,0,4,4,1,3,2
17,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,0,4,0,0,4,4,4,4,4
18,0,0,0,0,0,0,0,0,0,2,4,3,4,4,3,4,2,0,4,0,0,4,3,6,3,4
19,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,4,0,4,1,0,4,4,4,4,4
20,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,4,0,4,5,0,4,4,4,4,4
21,0,0,0,0,0,0,0,0,0,0,3,2,2,3,3,4,4,0,4,4,1,4,4,4,4,4
22,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,3,0,3,4,4,4,4,5,4,4
23,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,3,3,0,3,4,4,4,4,4,5,4
24,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,0,4,4,4,4,4,5,4,4
25,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,4,0,4,4,4,4,4,5,4,6
26,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,4,4,0,4,4,4,4,4,4,6,4
27,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,4,0,4,4,4,4,4,4,7,4
28,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,4,0,4,4,5,5,4,4,5,4
29,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,3,4,0,4,4,4,5,4,5,4,4
30,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,4,0,4,4,4,4,4,4,4,4
