,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,8,7,3,27,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,9,6,7,7,4,0,7,4,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0,15,14,4,1,1,0,4,1,1,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0
3,0,0,11,5,3,3,4,0,3,2,2,0,0,2,1,0,0,0,0,0,13,1,0,0,0,0
4,0,0,8,4,0,3,3,0,3,2,6,0,0,6,1,0,0,0,0,0,8,3,1,1,1,0
5,0,0,6,3,0,3,4,0,3,4,4,0,0,4,1,0,0,0,0,0,4,4,3,3,4,0
6,0,0,6,4,0,3,4,0,4,4,3,1,0,4,1,0,0,0,0,0,4,5,1,3,3,0
7,0,0,3,3,0,3,3,0,3,4,3,9,0,3,1,0,0,0,0,0,3,3,3,3,3,0
8,0,0,3,4,0,3,3,0,3,3,4,4,0,4,2,0,0,0,0,0,3,4,3,4,3,0
9,0,0,3,3,0,2,3,0,4,3,3,7,0,3,4,0,0,0,0,0,3,2,2,4,3,1
10,0,0,8,3,2,3,3,0,4,3,3,3,0,3,3,0,0,0,0,0,3,2,1,3,3,0
11,0,0,2,3,4,3,4,1,4,4,4,3,0,3,3,0,0,0,0,0,2,3,1,3,3,0
12,0,0,1,3,3,3,3,5,3,3,3,3,0,4,3,0,0,0,0,0,3,2,2,3,3,0
13,0,0,2,3,3,4,3,3,4,3,3,4,0,4,4,0,0,0,0,0,2,1,1,3,3,0
14,0,0,2,3,2,2,3,5,3,3,3,3,0,3,4,0,0,0,0,0,3,3,1,3,3,1
15,0,0,1,2,3,2,3,3,3,3,3,3,0,3,3,0,0,0,0,0,2,4,3,3,3,3
16,0,0,2,3,3,2,3,2,3,3,3,3,0,3,3,0,0,0,0,0,3,3,2,3,3,3
17,0,0,2,1,3,2,3,3,3,3,3,3,0,3,3,0,0,0,0,0,2,4,3,3,3,3
18,0,0,1,0,2,2,3,3,8,2,3,2,0,3,3,0,0,0,0,0,3,3,3,3,3,3
19,0,0,4,0,3,2,3,2,3,3,3,3,0,3,3,0,0,0,0,0,3,3,3,3,3,3
20,0,0,3,0,3,3,3,3,2,3,3,3,0,2,3,0,0,0,0,0,3,3,3,4,3,3
21,0,0,2,0,3,2,3,3,2,3,3,3,0,3,3,0,0,0,0,0,3,3,3,3,4,4
22,0,0,3,0,3,3,3,3,2,3,2,3,1,3,3,0,0,0,0,0,3,3,3,3,3,3
23,0,0,2,0,3,2,3,3,2,2,1,3,5,3,3,0,0,0,0,0,3,3,3,3,3,3
24,0,0,2,0,3,2,2,2,3,3,2,3,3,4,3,0,0,0,0,0,3,3,3,3,3,3
25,0,0,1,0,2,2,3,3,5,2,3,2,3,3,3,0,0,0,0,0,3,3,3,3,3,3
26,0,0,2,0,3,2,3,3,2,3,2,3,3,3,3,0,0,0,0,0,3,2,3,3,4,3
27,0,0,1,0,3,2,3,2,3,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,3
28,0,0,0,0,2,2,1,3,4,1,3,3,3,3,3,0,0,0,0,0,3,3,3,3,5,5
29,0,0,0,0,2,2,3,3,2,3,3,3,3,3,3,0,0,0,0,0,3,3,4,3,3,4
30,0,0,0,0,3,3,2,2,2,2,3,3,3,3,3,0,0,0,0,0,3,3,4,3,4,4
31,0,0,0,0,2,5,3,2,2,2,3,3,3,3,1,0,0,0,0,0,3,3,3,3,3,6
32,0,0,0,0,3,2,3,2,2,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,5
33,0,0,0,0,2,2,2,3,1,5,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,5
34,0,0,0,0,1,2,2,2,5,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,5
35,0,0,0,0,1,2,1,2,7,3,3,3,3,2,2,0,0,0,0,0,3,3,3,3,3,6
36,0,0,0,0,3,1,1,3,4,3,3,3,3,3,2,0,0,0,0,0,3,3,3,3,3,6
37,0,0,0,0,2,1,3,3,5,3,3,2,3,3,3,0,0,0,0,0,3,3,3,3,3,4
38,0,0,0,0,3,0,3,2,5,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,4
39,0,0,0,0,3,0,2,3,4,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,5
40,0,0,0,0,2,0,3,3,4,3,3,3,3,3,3,0,0,0,0,0,3,3,3,3,3,5
41,0,0,0,0,2,0,3,3,7,3,3,2,3,3,2,0,0,0,0,0,3,3,3,3,3,4
42,0,0,0,0,3,0,2,3,3,3,3,1,3,3,1,0,0,0,0,0,3,3,3,7,3,6
43,0,0,0,0,2,0,3,3,2,1,3,3,5,3,0,0,0,0,0,0,3,3,5,4,4,6
44,0,0,0,0,3,0,3,3,8,3,3,2,3,3,0,0,0,0,0,0,3,3,3,3,4,3
45,0,0,0,0,1,0,3,3,8,3,2,3,3,3,0,0,0,0,0,0,3,3,3,3,5,4
46,0,0,0,0,3,0,2,3,3,3,3,2,3,4,0,0,0,0,0,0,4,3,4,4,5,4
47,0,0,0,0,1,0,2,3,3,3,2,3,4,4,0,0,0,0,0,0,4,4,4,4,5,4
48,0,0,0,0,3,0,3,2,5,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,7,3
49,0,0,0,0,3,0,3,3,2,3,3,3,2,4,0,0,0,0,0,0,4,3,4,4,5,4
50,0,0,0,0,2,0,1,2,8,3,3,3,3,3,0,0,0,0,0,0,3,3,3,3,7,3
51,0,0,0,0,0,0,3,3,3,1,3,3,4,4,0,0,0,0,0,0,4,4,4,4,5,5
52,0,0,0,0,0,0,2,3,3,3,3,4,4,2,0,0,0,0,0,1,4,4,4,4,5,4
53,0,0,0,0,0,0,1,2,3,3,3,3,3,3,0,0,0,0,0,5,5,4,3,4,4,4
54,0,0,0,0,0,0,2,3,2,1,3,3,3,3,0,0,0,0,0,5,4,5,4,4,4,4
55,0,0,0,0,0,0,0,3,3,3,3,4,3,4,0,0,0,0,0,4,4,4,4,4,4,3
56,0,0,0,0,0,0,0,3,1,3,3,4,2,4,0,0,0,0,0,4,5,5,4,4,4,4
57,0,0,0,0,0,0,0,1,3,2,3,4,3,3,0,0,0,0,0,4,4,7,4,4,4,4
58,0,0,0,0,0,0,0,0,3,3,2,5,4,4,0,0,0,0,0,4,4,4,5,4,4,4
59,0,0,0,0,0,0,0,0,3,3,4,4,3,4,0,0,0,0,0,4,4,4,5,4,4,4
60,0,0,0,0,0,0,0,0,3,4,4,3,4,4,0,0,0,0,0,4,4,4,4,4,4,4
61,0,0,0,0,0,0,0,0,5,3,2,4,2,3,0,0,0,0,0,4,4,4,7,4,4,4
62,0,0,0,0,0,0,0,0,2,4,1,4,3,3,0,0,0,0,0,4,5,5,6,5,4,4
63,0,0,0,0,0,0,0,0,3,5,4,4,2,2,0,0,0,0,0,4,4,4,5,5,4,4
64,0,0,0,0,0,0,0,0,2,6,4,2,4,2,0,0,0,0,0,4,4,5,5,4,4,4
65,0,0,0,0,0,0,0,0,3,4,4,3,3,2,0,0,0,0,0,4,4,7,4,4,4,4
66,0,0,0,0,0,0,0,0,4,4,4,3,3,2,0,0,0,0,0,5,4,5,4,4,4,4
67,0,0,0,0,0,0,0,0,3,4,3,3,4,2,0,0,0,1,0,6,4,4,4,4,4,4
68,0,0,0,0,0,0,0,0,1,3,2,1,4,4,0,0,0,5,0,5,5,4,4,4,4,4
