,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26
0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,5,5,6,0,0,1,6,7,0,0,7,0,0,7,6,0,0
2,0,0,0,0,0,0,0,0,0,6,5,4,0,0,5,5,5,0,0,5,0,0,5,5,5,0
3,0,0,0,0,0,0,0,0,0,0,2,4,0,5,5,5,5,0,0,5,0,0,5,4,5,5
4,0,0,0,0,0,0,0,0,0,0,0,9,11,7,10,3,2,0,0,2,0,0,1,1,2,2
5,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,5,5,0,0,4,0,0,4,0,5,5
6,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,4,5,0,0,5,0,0,6,0,0,6
7,0,0,0,0,0,0,0,0,0,0,0,12,9,8,7,5,3,0,0,1,0,0,2,0,0,3
8,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,5,4,0,0,6,0,0,5,0,0,5
9,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,5,0,0,5,5,0,5,0,0,5
10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,0,0,6,6,0,5,0,0,3
11,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,0,5,5,0,5,0,0,4
12,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,0,5,5,0,5,0,0,5
13,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,0,5,5,0,4,0,0,4
14,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,5,5,5,0,5,5,0,5,0,0,5
15,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,0,5,5,0,3,0,0,3
16,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,5,5,5,5,0,2,0,0,2
17,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,6,3,4,0,5,0,0,4
18,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,0,4,0,0,4
19,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,5,5,5,5,5,5,0,5,0,0,2
20,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,4,5,5,5,5,0,5,0,0,4
21,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,4,4,4,4,0,0,3
22,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,0,4
23,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,4,4,4,4,0,4
24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,4,4,5,4,4,4,5,5,0,5
25,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,3,4,4,4,4,0,4
26,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,2,4,4,4,4,4,4,4,4,0,4
27,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,4,4,4,4,4,3
28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,3,4,4,4,4,4,4,4
29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,3,4,4,4,4,4
30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,4,4,4,4
31,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,3,4,4,4,4,4,4
32,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,4,4,4,4,6,4
33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,4,4,4,4,4,4,4,4,4,4
34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4,4,4,4
35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,4,4,4,4
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,4,4,4,4,4,4,4,4
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,5,5,4,5
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,4,4,4,3,4,4,4,4
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,4,4,4,4,5,5,5,5
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,4,4,4,4,5,5,5,5
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,4,4,5,5,5,5,5
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,4,4,4,4,4,4,4,4,4
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,5,5,5,5
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,4,5,5,5,5,5,4
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,7,4
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,4,4,4,5,5,5,5,5
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,2,4,4,4,4,4,4,4,4,4
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,4,4,4,4,4,7,5,4
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,4,4,4,5,5,5
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,4,4,4,4,4,4,4,4,4
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,5,5,5,5,5
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,5,5,5,4,5,5,5
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,5,5,5,5,5,5
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,5,5,5,5,4,5,5
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,4,4,5,5,4,5,5
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,5,5
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,5,5,5,5,5,5,5
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,5,5,5,5,5,5
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,5,5,5,5,5,5,5
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,5,5,5,5,5,5
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,6,5,5,5,5,5,5
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,4,5,5,5,5,5,5,5
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,5,4,5,6,5,6,5,6
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4,4,5,5,5,5,5,5
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,5,5,5,5,5,5,5
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,4,5,5,5,5,5
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,5,5,3,4,5,5,5,5
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,5,5,5,5,5,5
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,4,5,6,6,5,5,5
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,5,5,5,5,5
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,5,6,6,6,5,5
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,5,5,5,5,5,5,5
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,5,6,6,6,6,6
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,6,6,6,6,6,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,5,4,5,5,5,5,5
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,5,6,6,3,6,6,6
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,5,5,5,5,5,5,5
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,5,6,6,6,6,6
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,5,5,5,5,5,5
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,5,5,4,5,5,5,5
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,6,6,6,6
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,5,5,5,5,5,5
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,5,6,6,6,6,6
