,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.2
1,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14.0,31.35
2,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.94
3,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.7
4,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
5,380.0,0.0,0.0,228.0,0.0,932.0,670.0,270.0,53.3
6,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.74
7,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28
8,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.84
9,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.8
10,250.0,0.0,95.7,187.4,5.5,956.9,861.2,28.0,29.22
11,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3.0,15.61
12,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91
13,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25
14,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.94
15,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,14.0,25.62
16,250.0,0.0,95.7,187.4,5.5,956.9,861.2,14.0,24.92
17,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.44
18,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.22
19,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.76
20,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.63
21,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
22,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14
23,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,66.0
24,233.8,0.0,94.6,197.9,4.6,947.0,852.2,56.0,27.66
25,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.69
26,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100.0,40.15
27,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.86
28,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100.0,43.06
29,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.81
