,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
1,500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13
2,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,37.72
3,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.22
4,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,14.0,20.73
5,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.68
6,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.6
7,298.2,0.0,107.0,209.7,11.1,879.6,744.2,28.0,31.88
8,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56.0,59.59
9,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36
10,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.42
11,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.18
12,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94
13,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
14,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,61.07
15,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,13.33
16,337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.1
17,168.9,42.2,124.3,158.3,10.8,1080.8,796.2,56.0,39.15
18,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.4
19,238.1,0.0,94.1,186.7,7.0,949.9,847.0,56.0,39.59
20,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.5
21,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.84
22,337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.8
23,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28.0,46.68
24,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.53
25,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,52.01
26,233.8,0.0,94.6,197.9,4.6,947.0,852.2,56.0,27.66
27,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3.0,15.44
28,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14
29,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.65
30,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.18
31,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.72
32,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.99
33,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.46
34,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.88
35,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.54
36,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7.0,21.48
37,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.19
38,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
39,355.0,19.0,97.0,145.0,12.3,967.0,871.0,28.0,55.45
40,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100.0,56.81
41,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3.0,24.39
42,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14.0,31.35
43,266.0,114.0,0.0,228.0,0.0,932.0,670.0,28.0,45.85
44,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14.0,29.75
45,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3.0,15.04
46,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
47,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28.0,23.84
48,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93
49,255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.8
50,222.4,0.0,96.7,189.3,4.5,967.1,870.3,14.0,24.45
51,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.85
52,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.03
53,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.74
54,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,55.55
55,252.3,0.0,98.8,146.3,14.2,987.8,889.0,28.0,50.6
56,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28.0,33.94
57,290.4,0.0,96.2,168.1,9.4,961.2,865.0,28.0,34.74
58,475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,74.19
59,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41
60,233.8,0.0,94.6,197.9,4.6,947.0,852.2,100.0,34.56
61,375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.7
62,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29
63,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.76
64,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,14.0,26.05
65,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,57.03
66,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01
67,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.11
68,135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29
69,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3.0,7.75
70,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,14.0,20.08
71,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.73
72,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28.0,27.92
73,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54
74,451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28.0,78.8
75,295.7,0.0,95.6,171.5,8.9,955.1,859.2,56.0,48.72
76,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.44
77,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11
78,387.0,20.0,94.0,157.0,13.9,938.0,845.0,56.0,47.97
79,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3.0,9.45
80,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,56.0,38.56
