,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48
1,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91
2,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,52.5
3,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.89
4,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.11
5,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.57
6,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,30.39
7,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
8,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.28
9,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28.0,44.64
10,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74
11,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14.0,33.7
12,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.76
13,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,37.36
14,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,42.64
15,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.46
16,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14.0,42.22
17,250.0,0.0,95.7,191.8,5.3,948.9,857.2,56.0,39.64
18,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.42
19,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.06
20,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14.0,38.77
21,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,39.09
22,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.68
23,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,35.75
24,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56.0,31.54
25,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.52
26,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,35.34
27,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.06
28,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.22
29,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.31
30,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28.0,46.39
31,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.16
32,252.3,0.0,98.8,146.3,14.2,987.8,889.0,14.0,42.29
33,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.95
34,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,25.02
35,450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.38
36,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,15.42
37,375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.7
38,424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
39,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
40,214.9,53.8,121.9,155.6,9.6,1014.3,780.6,56.0,53.96
41,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28.0,52.82
42,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28.0,37.91
43,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,8.06
44,135.0,105.0,193.0,196.0,6.0,965.0,643.0,28.0,21.91
45,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100.0,50.08
46,317.9,0.0,126.5,209.7,5.7,860.5,736.6,28.0,40.06
47,168.9,42.2,124.3,158.3,10.8,1080.8,796.2,56.0,39.15
48,297.8,137.2,106.9,201.3,6.0,878.4,655.3,28.0,53.52
49,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28.0,37.4
50,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05
51,314.0,145.0,113.0,179.0,8.0,869.0,690.0,28.0,46.23
52,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.04
53,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.23
54,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,28.0,63.14
55,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2
56,323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.7
57,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.62
58,250.0,0.0,95.7,187.4,5.5,956.9,861.2,28.0,29.22
59,520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28
60,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3.0,11.98
61,148.1,0.0,136.6,158.1,16.1,1001.8,830.1,28.0,17.96
62,387.0,20.0,94.0,157.0,11.6,938.0,845.0,3.0,34.77
63,318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2
64,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100.0,39.61
65,528.0,0.0,0.0,185.0,6.9,920.0,720.0,28.0,56.83
66,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.06
67,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.79
68,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.34
69,337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.1
70,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3.0,17.37
71,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28.0,41.2
72,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
73,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.62
74,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.7
75,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.75
76,295.7,0.0,95.6,171.5,8.9,955.1,859.2,56.0,48.72
77,318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.4
78,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.86
79,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,50.24
80,151.8,178.1,138.7,167.5,18.3,944.0,694.6,28.0,36.35
81,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,13.33
82,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.3
83,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52
84,290.4,0.0,96.2,168.1,9.4,961.2,865.0,28.0,34.74
85,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.94
86,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
87,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,24.48
88,222.4,0.0,96.7,189.3,4.5,967.1,870.3,56.0,29.45
89,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.8
90,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.0
91,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28.0,32.63
92,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28.0,33.4
93,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.93
94,374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.9
95,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28.0,41.41
96,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.83
97,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04
98,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,79.99
99,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88
100,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,3.0,27.42
101,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.82
102,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,33.73
103,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93
104,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,28.0,51.33
105,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57
106,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28.0,53.52
107,389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.6
108,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,56.0,37.27
109,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.42
110,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100.0,46.23
111,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.08
112,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.97
113,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
114,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,51.02
115,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.37
116,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.57
117,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.99
118,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28.0,44.28
119,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.32
120,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
121,297.2,0.0,117.5,174.8,9.5,1022.8,753.5,56.0,51.96
122,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.54
123,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,57.21
124,469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.9
125,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100.0,63.53
126,531.3,0.0,0.0,141.8,28.2,852.1,893.7,28.0,56.4
127,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.12
128,277.1,0.0,97.4,160.6,11.8,973.9,875.6,3.0,23.14
129,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52
130,238.1,0.0,94.1,186.7,7.0,949.9,847.0,100.0,44.3
131,145.0,0.0,179.0,202.0,8.0,824.0,869.0,28.0,10.54
132,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
133,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,35.36
134,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.58
135,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25
136,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.85
137,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28.0,32.76
138,427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.08
139,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.77
140,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28.0,25.72
141,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,44.61
142,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100.0,47.74
143,168.9,42.2,124.3,158.3,10.8,1080.8,796.2,14.0,23.51
144,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28.0,27.94
145,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94
146,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180.0,51.04
147,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.65
148,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.72
149,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.93
150,342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.12
151,229.7,0.0,118.2,195.2,6.1,1028.1,757.6,28.0,24.54
152,277.1,0.0,97.4,160.6,11.8,973.9,875.6,100.0,55.64
153,194.7,0.0,100.5,170.2,7.5,998.0,901.8,28.0,37.27
154,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,14.0,26.05
155,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38
156,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05
157,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,58.61
158,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28.0,13.46
159,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.17
160,249.1,0.0,98.8,158.1,12.8,987.8,889.0,56.0,42.03
161,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.6
162,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3.0,10.76
163,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90.0,43.38
164,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.24
165,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,38.02
166,425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.8
167,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.66
168,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
169,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3.0,19.42
170,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,56.0,44.4
171,277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.58
172,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3.0,30.45
173,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,28.0,39.16
174,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.1
175,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.27
176,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
177,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.15
178,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12
179,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,28.0,45.94
180,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05
181,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0,32.66
182,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89
183,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.58
184,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,14.0,31.81
185,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.14
186,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,43.8
187,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,8.0
188,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3.0,10.03
189,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,14.0,26.77
190,469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,70.7
191,157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05
192,304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.95
193,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.2
194,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89
195,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53
196,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.53
197,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,13.54
198,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.25
199,336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.87
200,277.1,0.0,97.4,160.6,11.8,973.9,875.6,28.0,48.28
201,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.35
202,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.8
203,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,3.0,15.34
204,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7.0,25.42
205,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90.0,48.79
206,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.02
207,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3.0,9.73
208,252.3,0.0,98.8,146.3,14.2,987.8,889.0,28.0,50.6
209,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100.0,44.21
210,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.84
211,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28.0,38.2
212,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
213,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100.0,40.57
214,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3.0,23.8
215,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.28
216,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.44
217,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
218,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.09
219,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.2
220,318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.5
221,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84
222,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.42
223,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14.0,25.37
