,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.1
1,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,14.0,33.36
2,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.74
3,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52
4,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
5,229.7,0.0,118.2,195.2,6.1,1028.1,757.6,3.0,13.36
6,312.7,144.7,0.0,127.3,8.0,999.7,822.2,28.0,44.52
7,160.0,128.0,122.0,182.0,6.4,824.0,879.0,28.0,39.4
8,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.77
9,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100.0,48.67
10,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3.0,22.75
11,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3.0,9.45
12,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.54
13,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.71
14,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.2
15,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,66.0
16,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.45
17,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100.0,46.23
18,164.2,0.0,200.1,181.2,12.6,849.3,846.0,28.0,15.09
19,312.7,0.0,0.0,178.1,8.0,999.7,822.2,28.0,25.1
20,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28.0,33.27
21,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.35
22,194.7,0.0,100.5,170.2,7.5,998.0,901.8,14.0,24.28
23,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.64
24,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.84
25,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48
26,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
27,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,33.02
28,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.28
29,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,90.0,39.36
30,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14.0,21.5
31,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51
32,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,43.73
33,238.1,0.0,94.1,186.7,7.0,949.9,847.0,100.0,44.3
34,198.6,132.4,0.0,192.0,0.0,978.4,825.5,90.0,38.07
35,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,3.0,19.42
36,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.25
37,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52
38,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270.0,67.11
39,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14.0,25.37
40,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24
41,389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.5
42,290.4,0.0,96.2,168.1,9.4,961.2,865.0,100.0,48.97
43,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3.0,32.11
44,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56.0,36.56
45,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.84
46,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,28.0,33.69
47,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100.0,40.15
48,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.25
49,318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.1
50,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.08
51,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.29
52,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.41
53,349.0,0.0,0.0,192.0,0.0,1047.0,806.9,3.0,15.05
