,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,1
1,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,1
2,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,1
3,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100.0,1
4,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,1
5,222.4,0.0,96.7,189.3,4.5,967.1,870.3,3.0,1
6,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,1
7,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,1
8,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,1
9,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,1
10,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100.0,1
11,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,1
12,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,1
13,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28.0,1
14,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,1
15,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,1
16,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7.0,1
17,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,1
18,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,1
19,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,1
20,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,1
21,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,1
22,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,1
23,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.0,1
24,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,1
25,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,1
26,249.1,0.0,98.8,158.1,12.8,987.8,889.0,3.0,1
27,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3.0,1
28,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,1
29,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,1
30,277.1,0.0,97.4,160.6,11.8,973.9,875.6,100.0,1
31,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,1
32,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,1
33,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28.0,1
34,238.1,0.0,94.1,186.7,7.0,949.9,847.0,100.0,1
35,388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,1
36,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,1
37,405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,1
38,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,1
39,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,1
40,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,14.0,1
41,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,1
42,249.1,0.0,98.8,158.1,12.8,987.8,889.0,56.0,1
43,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14.0,1
44,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28.0,1
45,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,1
46,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,1
47,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100.0,1
48,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,1
49,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3.0,1
50,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,1
51,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0,1
52,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28.0,1
53,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,1
54,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,1
55,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,1
56,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,1
57,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,28.0,1
58,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,1
59,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,1
60,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,1
61,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,1
62,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,1
63,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,1
64,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,1
65,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,1
66,469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,1
67,289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,1
68,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3.0,1
69,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56.0,1
70,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,56.0,1
71,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,1
72,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,1
73,355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,1
74,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,1
75,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,1
76,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3.0,1
77,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,1
78,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,1
79,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,1
80,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,1
81,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,1
82,375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,1
83,491.0,26.0,123.0,201.0,3.9,822.0,699.0,56.0,1
84,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3.0,1
85,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,1
86,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,1
87,167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,1
88,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,1
89,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,1
90,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,1
91,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,1
92,356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28.0,1
93,237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,1
94,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,1
95,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,1
96,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,1
97,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,1
98,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56.0,1
99,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,1
100,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3.0,1
101,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,1
102,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,1
103,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,1
104,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,1
105,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,1
106,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,1
107,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,1
108,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100.0,1
109,375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,1
110,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,1
111,424.0,22.0,132.0,168.0,8.9,822.0,750.0,28.0,1
112,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,1
113,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,1
114,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,1
115,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28.0,1
116,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,1
117,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,1
118,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,1
119,222.4,0.0,96.7,189.3,4.5,967.1,870.3,100.0,1
120,451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28.0,1
121,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,1
122,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,1
123,229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56.0,1
124,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,1
125,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,1
126,337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,1
127,385.0,0.0,136.0,158.0,20.0,903.0,768.0,28.0,1
128,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,1
129,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.0,1
130,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,3.0,1
131,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,1
132,427.5,47.5,0.0,228.0,0.0,932.0,594.0,180.0,1
