,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.66
1,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28.0,31.65
2,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7.0,10.09
3,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.7
4,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
5,284.0,15.0,141.0,179.0,5.5,842.0,801.0,7.0,24.13
6,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.42
7,290.4,0.0,96.2,168.1,9.4,961.2,865.0,3.0,22.5
8,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.06
9,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.94
10,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.57
11,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76
12,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.3
13,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88
14,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56.0,45.08
15,155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.79
16,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.65
17,298.0,0.0,107.0,164.0,13.0,953.0,784.0,28.0,35.86
18,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
19,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,56.0,46.64
20,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,58.8
21,250.0,180.0,95.0,159.0,9.5,860.0,800.0,28.0,67.87
22,314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.23
23,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.3
24,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.9
25,154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.79
26,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.18
27,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28.0,15.09
28,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.97
29,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,100.0,53.9
30,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.5
31,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
32,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.53
33,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38
34,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28.0,33.76
35,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.51
36,389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.5
37,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28.0,38.46
38,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.33
39,222.4,0.0,96.7,189.3,4.5,967.1,870.3,3.0,11.58
40,313.3,145.0,0.0,178.5,8.0,867.2,824.0,28.0,40.93
41,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,56.0,42.7
42,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,24.48
43,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.86
44,424.0,22.0,132.0,178.0,8.5,822.0,750.0,56.0,65.7
45,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.86
46,194.7,0.0,100.5,170.2,7.5,998.0,901.8,100.0,44.28
47,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,30.39
48,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180.0,29.59
49,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.0,48.99
50,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28.0,18.75
51,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,29.16
52,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,58.61
53,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.02
54,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.2
55,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.32
56,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28.0,18.28
57,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9
58,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,56.0,33.96
59,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3.0,4.83
60,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.03
61,318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.1
62,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.18
63,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,3.0,14.4
64,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.23
65,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.14
66,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,28.0,26.4
67,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.64
68,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,61.07
69,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28.0,59.49
70,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100.0,48.67
71,356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28.0,59.0
72,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90.0,39.49
73,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3.0,39.3
74,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.4
75,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28.0,43.38
76,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,56.0,36.64
77,143.7,170.2,132.6,191.6,8.5,814.1,805.3,28.0,29.87
78,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56.0,53.72
79,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14.0,19.42
80,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13
81,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.8
82,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.4
83,401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.5
84,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.42
85,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.43
86,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90.0,43.57
87,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.29
88,425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.3
89,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28.0,33.94
90,388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.9
91,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52
92,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.42
93,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,24.9
94,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.52
95,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.63
96,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.65
97,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,28.0,38.2
98,388.6,97.1,0.0,157.9,12.1,852.1,925.7,3.0,28.1
99,194.7,0.0,100.5,170.2,7.5,998.0,901.8,28.0,37.27
100,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.62
101,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.99
102,277.1,0.0,97.4,160.6,11.8,973.9,875.6,56.0,51.04
103,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0,33.73
104,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,56.0,28.63
105,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84
106,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41
107,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28.0,45.71
108,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.78
109,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.03
110,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,3.0,7.32
111,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
112,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28.0,33.27
113,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69
114,284.0,15.0,141.0,179.0,5.5,842.0,801.0,3.0,13.4
115,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.84
116,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14.0,33.01
117,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.46
118,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100.0,37.34
119,425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3
120,380.0,95.0,0.0,228.0,0.0,932.0,594.0,365.0,43.7
121,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.93
122,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87
123,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56.0,35.34
124,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28.0,57.92
125,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.33
126,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
127,387.0,20.0,94.0,157.0,14.3,938.0,845.0,7.0,36.84
128,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.45
129,290.4,0.0,96.2,168.1,9.4,961.2,865.0,56.0,45.08
130,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.49
131,323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.8
132,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61
133,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3.0,17.57
134,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.66
135,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.44
136,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28.0,55.55
137,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.3
138,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,33.73
139,297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28.0,47.4
140,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.94
141,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05
142,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.3
143,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.3
144,272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.25
145,310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.87
146,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22
147,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7.0,17.2
148,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14.0,25.48
149,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.26
150,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,42.62
151,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,66.0
152,424.0,22.0,132.0,168.0,8.9,822.0,750.0,7.0,40.29
153,143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.73
154,159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.46
155,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
156,249.1,0.0,98.8,158.1,12.8,987.8,889.0,28.0,30.85
157,289.0,133.7,0.0,194.9,5.5,924.1,760.1,28.0,46.25
158,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,3.0,21.29
159,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.74
160,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.04
161,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4
162,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3.0,23.08
163,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.77
164,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100.0,59.3
165,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,35.34
166,450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.38
167,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.31
168,218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100.0,46.23
169,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.39
170,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
171,374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09
172,424.0,22.0,132.0,178.0,8.5,822.0,750.0,7.0,39.0
173,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.32
174,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360.0,38.11
175,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.85
176,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.92
177,389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.4
178,144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.87
179,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.64
180,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,3.0,19.52
181,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28.0,29.65
182,266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.73
183,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100.0,53.66
184,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51
185,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56.0,51.26
186,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.56
