,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3.0,22.75
1,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3.0,16.28
2,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7.0,42.42
3,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.07
4,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.0,21.54
5,252.3,0.0,98.8,146.3,14.2,987.8,889.0,100.0,60.95
6,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.2
7,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,58.61
8,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
9,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,28.0,32.66
10,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,32.85
11,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93
12,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25
13,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.28
14,374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.9
15,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
16,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0,33.73
17,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44
18,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90.0,43.25
19,337.9,189.0,0.0,174.9,9.5,944.7,755.8,3.0,24.1
20,151.6,0.0,111.9,184.4,7.9,992.0,815.9,28.0,12.18
21,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,24.9
22,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14.0,33.01
23,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43
24,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.04
25,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.6
26,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.33
27,145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.72
28,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.18
29,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28.0,32.84
30,304.8,0.0,99.6,196.0,9.8,959.4,705.2,28.0,30.12
31,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,32.4
32,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,35.75
33,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.42
34,405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.3
35,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,3.0,14.94
36,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,56.0,60.32
37,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.79
38,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.99
39,236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.63
40,153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
41,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56.0,31.54
42,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28.0,38.5
43,288.4,121.0,0.0,177.4,7.0,907.9,829.5,28.0,42.14
44,229.7,0.0,118.2,195.2,6.1,1028.1,757.6,56.0,31.35
45,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62
46,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.66
47,366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.91
48,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.87
49,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28.0,31.64
50,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.44
51,310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.87
52,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.78
53,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.0,48.99
54,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.57
55,387.0,20.0,94.0,157.0,11.6,938.0,845.0,3.0,34.77
56,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,3.0,13.18
57,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.13
58,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,43.73
59,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100.0,56.06
60,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,51.02
61,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56.0,35.85
62,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,38.02
63,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.92
64,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.82
65,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.98
66,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.59
67,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.7
68,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14.0,42.22
69,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28.0,37.4
70,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,3.0,23.8
71,159.0,209.0,161.0,201.0,7.0,848.0,669.0,28.0,30.88
72,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.01
73,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.9
74,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.11
75,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100.0,63.53
76,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.04
77,229.7,0.0,118.2,195.2,6.1,1028.1,757.6,14.0,22.32
78,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,56.0,53.77
79,139.9,132.6,103.3,200.3,7.4,916.0,753.4,28.0,36.44
80,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.64
81,198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.72
82,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,12.45
83,198.6,132.4,0.0,192.0,0.0,978.4,825.5,3.0,9.13
84,469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.9
85,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42
86,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,38.0
87,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.13
88,290.4,0.0,96.2,168.1,9.4,961.2,865.0,3.0,22.5
89,202.0,11.0,141.0,206.0,1.7,942.0,801.0,3.0,9.85
90,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,56.0,56.85
91,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29
92,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,68.75
93,250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
94,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22
95,190.3,0.0,125.2,161.9,9.9,1088.1,802.6,100.0,40.39
96,475.0,0.0,0.0,228.0,0.0,932.0,594.0,28.0,39.29
97,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28.0,31.87
