,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,1
1,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3.0,1
2,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,1
3,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,1
4,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,1
5,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,1
6,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,1
7,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,1
8,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,1
9,318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,1
10,250.0,0.0,95.7,191.8,5.3,948.9,857.2,3.0,1
11,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,1
12,332.5,142.5,0.0,228.0,0.0,932.0,594.0,28.0,1
13,260.9,100.5,78.3,200.6,8.6,864.5,761.5,28.0,1
14,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,1
15,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,28.0,1
16,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,1
17,318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,1
18,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28.0,1
19,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,1
20,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28.0,1
21,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,1
22,143.6,0.0,174.9,158.4,17.9,942.7,844.5,28.0,1
23,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,100.0,1
24,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,1
25,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,1
26,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,1
27,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3.0,1
28,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,360.0,1
29,143.8,136.3,106.2,178.1,7.5,941.5,774.3,28.0,1
30,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,1
31,380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,1
32,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,1
33,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56.0,1
34,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,1
35,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56.0,1
36,272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,1
37,387.0,20.0,94.0,157.0,13.9,938.0,845.0,7.0,1
38,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,1
39,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28.0,1
