,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,31.97
1,427.5,47.5,0.0,228.0,0.0,932.0,594.0,90.0,41.54
2,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.9
3,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.59
4,238.1,0.0,94.1,186.7,7.0,949.9,847.0,56.0,39.59
5,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.15
6,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56.0,53.72
7,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.64
8,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28.0,33.3
9,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90.0,50.53
10,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,50.94
11,375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.7
12,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
13,145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.54
14,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3.0,3.32
15,315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28.0,81.75
16,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
17,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
18,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22
19,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28.0,31.18
20,233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,10.38
21,133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.94
22,475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.6
23,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.06
24,237.5,237.5,0.0,228.0,0.0,932.0,594.0,270.0,38.41
25,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.62
26,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90.0,39.66
27,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.82
28,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,28.0,41.41
29,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.17
30,295.7,0.0,95.6,171.5,8.9,955.1,859.2,14.0,35.23
31,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,23.35
32,266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.03
33,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,13.54
34,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
35,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,100.0,33.54
36,290.4,0.0,96.2,168.1,9.4,961.2,865.0,100.0,48.97
37,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14.0,21.6
38,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.83
39,237.5,237.5,0.0,228.0,0.0,932.0,594.0,180.0,36.25
40,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,35.34
41,156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41
42,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.68
43,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.9
44,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.65
45,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3.0,4.9
46,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.5
47,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,56.0,35.85
48,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.23
49,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.29
50,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,22.9
51,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.94
52,332.5,142.5,0.0,228.0,0.0,932.0,594.0,270.0,40.27
53,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56.0,61.99
