,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,100.0,63.53
1,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05
2,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,30.39
3,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,12.45
4,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48
5,158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.54
6,214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100.0,56.63
7,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7.0,50.51
8,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
9,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
10,304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.19
11,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90.0,47.71
12,531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.3
13,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.77
14,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100.0,53.66
15,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2
16,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.99
17,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.42
18,233.8,0.0,94.6,197.9,4.6,947.0,852.2,14.0,22.14
19,425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.29
20,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,14.0,47.71
21,237.5,237.5,0.0,228.0,0.0,932.0,594.0,28.0,30.08
22,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.28
23,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.01
24,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.52
25,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.0,48.99
26,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3.0,12.79
27,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7.0,8.0
28,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,3.0,10.76
29,145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.74
30,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,55.25
31,505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.02
32,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.5
33,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.24
34,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14.0,33.09
35,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,32.85
36,313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44
37,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.23
38,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3.0,17.37
39,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.86
40,388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.6
41,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.94
42,520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.02
43,145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.2
44,139.6,209.4,0.0,192.0,0.0,1047.0,806.9,7.0,14.59
45,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.66
46,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.97
47,222.4,0.0,96.7,189.3,4.5,967.1,870.3,14.0,24.45
48,194.7,0.0,100.5,170.2,7.5,998.0,901.8,100.0,44.28
49,310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.87
50,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.23
51,252.3,0.0,98.8,146.3,14.2,987.8,889.0,3.0,21.78
