,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.78
1,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
2,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,35.34
3,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,56.0,35.57
4,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,50.24
5,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3.0,13.12
6,149.0,118.0,92.0,183.0,7.0,953.0,780.0,28.0,23.52
7,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,3.0,15.52
8,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38
9,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52
10,295.7,0.0,95.6,171.5,8.9,955.1,859.2,28.0,39.94
11,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.61
12,252.3,0.0,98.8,146.3,14.2,987.8,889.0,100.0,60.95
13,475.0,0.0,0.0,228.0,0.0,932.0,594.0,180.0,42.62
14,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.7
15,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.08
16,144.0,136.0,106.0,178.0,7.0,941.0,774.0,28.0,26.14
17,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28.0,23.85
18,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28.0,18.03
19,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.57
20,249.1,0.0,98.8,158.1,12.8,987.8,889.0,100.0,51.06
21,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.34
22,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3.0,41.64
23,181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14.0,21.6
24,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100.0,39.23
25,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.57
26,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.8
27,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.31
28,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
29,184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93
30,332.5,142.5,0.0,228.0,0.0,932.0,594.0,90.0,37.72
31,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
32,148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.7
33,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,56.14
34,425.0,106.3,0.0,151.4,18.6,936.0,803.7,3.0,36.3
35,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14.0,33.09
36,321.4,0.0,127.9,182.5,11.5,870.1,779.7,28.0,37.27
37,162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.76
38,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100.0,44.21
39,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.07
40,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7.0,8.37
41,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,43.73
42,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.7
43,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.82
44,389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.6
45,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.6
46,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.13
47,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69
48,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,24.9
49,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.94
50,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3.0,32.01
51,277.1,0.0,97.4,160.6,11.8,973.9,875.6,14.0,41.89
52,152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.01
53,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.68
54,154.8,0.0,142.8,193.3,9.1,877.2,867.7,28.0,9.74
55,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.66
56,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,56.0,66.82
57,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.12
58,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7.0,10.39
59,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.79
60,298.1,0.0,107.5,163.6,12.8,953.2,784.0,28.0,35.87
61,252.3,0.0,98.8,146.3,14.2,987.8,889.0,3.0,21.78
62,331.0,170.0,0.0,195.0,8.0,811.0,802.0,28.0,56.61
63,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28.0,8.54
64,380.0,95.0,0.0,228.0,0.0,932.0,594.0,270.0,41.15
65,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.19
66,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.7
67,325.6,166.4,0.0,174.0,8.9,881.6,790.0,28.0,61.24
68,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28.0,25.56
69,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100.0,52.96
70,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.17
71,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,31.97
72,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14.0,29.55
73,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.58
74,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.96
75,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3.0,10.03
76,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3.0,16.28
77,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.3
78,491.0,26.0,123.0,210.0,3.9,882.0,699.0,3.0,25.61
79,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21
80,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100.0,42.92
81,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,34.57
82,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,66.78
83,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100.0,45.84
84,322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.43
85,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.09
86,297.2,0.0,117.5,174.8,9.5,1022.8,753.5,100.0,56.74
87,250.0,0.0,95.7,187.4,5.5,956.9,861.2,56.0,38.33
88,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24
89,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.68
90,304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.38
91,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.28
92,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.86
93,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.05
94,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,23.35
95,313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05
96,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28.0,61.23
97,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.5
98,380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.1
99,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
100,190.0,190.0,0.0,228.0,0.0,932.0,670.0,365.0,53.69
101,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,38.61
102,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,57.03
103,198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.64
104,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,3.0,17.57
105,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.61
106,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3.0,32.11
107,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.86
108,194.7,0.0,100.5,170.2,7.5,998.0,901.8,3.0,12.18
109,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.17
110,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.99
111,375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,29.0
112,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,13.33
113,401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.1
114,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100.0,41.16
115,540.0,0.0,0.0,162.0,2.5,1040.0,676.0,28.0,79.99
116,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28.0,52.83
117,214.9,53.8,121.9,155.6,9.6,1014.3,780.6,3.0,18.02
118,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,52.5
119,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56.0,36.3
120,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.13
121,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54
122,166.0,259.7,0.0,183.2,12.7,858.8,826.8,28.0,37.92
123,355.0,19.0,97.0,145.0,13.1,967.0,871.0,28.0,44.03
124,469.0,117.2,0.0,137.8,32.2,852.1,840.5,56.0,69.3
125,380.0,95.0,0.0,228.0,0.0,932.0,594.0,90.0,40.56
126,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90.0,51.86
127,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.99
128,401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.1
129,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,27.68
130,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,100.0,48.67
131,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,3.0,23.08
132,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.76
133,255.3,98.8,77.0,188.6,6.5,919.0,749.3,28.0,33.8
134,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.66
135,162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.65
136,304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.26
137,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,14.0,25.48
138,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7.0,15.69
139,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.45
140,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.33
141,231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3.0,15.44
142,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.29
143,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,55.25
144,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28.0,42.64
145,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.63
146,425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.8
147,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
148,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28.0,33.04
149,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.45
150,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2
151,475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.23
152,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.4
153,153.1,145.0,113.0,178.5,8.0,867.2,824.0,28.0,26.23
154,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.07
