,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,1
1,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,1
2,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,1
3,540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,1
4,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,1
5,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7.0,1
6,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,1
7,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,1
8,276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,1
9,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,28.0,1
10,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,1
11,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14.0,1
12,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,1
13,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28.0,1
14,298.1,0.0,107.0,186.4,6.1,879.0,815.2,28.0,1
15,155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,1
16,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,14.0,1
17,250.0,0.0,95.7,191.8,5.3,948.9,857.2,56.0,1
18,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,1
19,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,1
20,275.1,0.0,121.4,159.5,9.9,1053.6,777.5,14.0,1
21,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28.0,1
22,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28.0,1
23,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,1
24,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56.0,1
25,149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,1
26,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,100.0,1
27,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,1
28,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,1
29,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,1
30,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,28.0,1
31,145.0,116.0,119.0,184.0,5.7,833.0,880.0,28.0,1
32,252.3,0.0,98.8,146.3,14.2,987.8,889.0,14.0,1
33,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,1
