,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.07
1,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94
2,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7.0,7.72
3,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,100.0,43.58
4,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57
5,222.4,0.0,96.7,189.3,4.5,967.1,870.3,3.0,11.58
6,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.35
7,427.5,47.5,0.0,228.0,0.0,932.0,594.0,365.0,43.7
8,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28.0,31.38
9,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.84
10,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100.0,41.16
11,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,54.9
12,362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
13,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28.0,33.94
14,246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,52.5
15,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.44
16,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7.0,33.49
17,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.77
18,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88
19,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.44
20,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.62
21,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.35
22,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28.0,52.42
23,166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.0,21.54
24,266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.42
25,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,61.46
26,249.1,0.0,98.8,158.1,12.8,987.8,889.0,3.0,15.36
27,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,3.0,15.61
28,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7.0,24.07
