,x1,x2,x3,x4,x5,x6,x7,x8,Target
0,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7.0,33.49
1,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,100.0,50.08
2,295.7,0.0,95.6,171.5,8.9,955.1,859.2,14.0,35.23
3,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.97
4,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,23.35
5,491.0,26.0,123.0,201.0,3.9,822.0,699.0,7.0,37.92
6,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,61.46
7,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.23
8,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.99
9,190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100.0,40.57
10,342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.46
11,380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.82
12,252.3,0.0,98.8,146.3,14.2,987.8,889.0,56.0,55.83
13,401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.5
14,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.23
15,284.0,120.0,0.0,168.0,7.0,970.0,794.0,28.0,40.93
16,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74
17,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.06
18,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56.0,50.77
19,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56.0,59.59
20,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7.0,19.54
21,356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28.0,59.0
22,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,57.03
23,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56.0,74.36
24,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.2
25,252.3,0.0,98.8,146.3,14.2,987.8,889.0,3.0,21.78
26,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28.0,33.69
27,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95
28,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.34
29,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,14.0,31.35
30,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7.0,23.4
31,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56.0,53.72
32,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28.0,74.99
33,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.22
34,146.0,173.0,0.0,182.0,3.0,986.0,817.0,28.0,23.74
35,284.0,119.7,0.0,168.3,7.2,970.4,794.2,28.0,40.93
36,152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.86
37,150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.57
38,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.26
39,218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14.0,35.96
40,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.39
41,332.5,142.5,0.0,228.0,0.0,932.0,594.0,365.0,41.05
42,155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.36
43,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28.0,19.69
44,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28.0,33.0
45,154.0,174.0,185.0,228.0,7.0,845.0,612.0,28.0,24.34
46,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.58
47,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,14.0,29.93
48,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,100.0,47.74
49,469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,70.7
50,516.0,0.0,0.0,162.0,8.2,801.0,802.0,28.0,41.37
51,451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28.0,78.8
52,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3.0,11.98
53,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.25
54,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.2
55,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100.0,39.23
56,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62
57,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28.0,26.91
58,362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.9
59,439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,66.0
60,190.0,190.0,0.0,228.0,0.0,932.0,670.0,180.0,46.93
61,475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,68.3
62,212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,13.54
63,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.02
64,194.7,0.0,100.5,170.2,7.5,998.0,901.8,3.0,12.18
65,375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.7
66,332.5,142.5,0.0,228.0,0.0,932.0,594.0,7.0,30.28
67,277.2,97.8,24.5,160.7,11.2,1061.7,782.5,100.0,66.95
68,330.5,169.6,0.0,194.9,8.1,811.0,802.3,28.0,56.62
69,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.99
70,424.0,22.0,132.0,168.0,8.9,822.0,750.0,28.0,72.1
71,168.0,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,32.85
72,198.6,132.4,0.0,192.0,0.0,978.4,825.5,28.0,28.02
73,230.0,0.0,118.3,195.5,4.6,1029.4,758.6,28.0,24.48
74,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56.0,43.5
75,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.7
76,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.09
77,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14.0,25.37
78,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05
79,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7.0,13.71
80,362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.3
81,469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.2
82,531.3,0.0,0.0,141.8,28.2,852.1,893.7,91.0,59.2
83,134.7,0.0,165.7,180.2,10.0,961.0,804.9,28.0,13.29
84,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28.0,46.68
85,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90.0,39.7
86,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3.0,4.78
87,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28.0,25.18
88,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.3
89,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.44
90,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28.0,37.26
91,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.63
92,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.57
93,303.6,139.9,0.0,213.5,6.2,895.5,722.5,28.0,33.42
94,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.15
95,238.1,0.0,94.1,186.7,7.0,949.9,847.0,14.0,25.69
96,251.4,0.0,118.3,188.5,5.8,1028.4,757.7,28.0,29.65
97,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28.0,39.7
98,194.7,0.0,100.5,170.2,7.5,998.0,901.8,28.0,37.27
99,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.9
100,485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28.0,71.99
101,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,14.0,29.59
102,475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.23
103,295.7,0.0,95.6,171.5,8.9,955.1,859.2,100.0,52.04
104,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21
105,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3.0,25.51
106,237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.12
107,190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.86
108,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100.0,43.06
109,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89
110,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,14.0,33.01
111,222.4,0.0,96.7,189.3,4.5,967.1,870.3,56.0,29.45
112,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.18
113,251.8,0.0,99.9,146.1,12.4,1006.0,899.8,3.0,21.02
114,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,38.0
115,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7.0,10.79
116,388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.7
117,154.8,0.0,142.8,193.3,9.1,1047.4,696.7,28.0,12.46
118,322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.18
119,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76
120,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14.0,20.77
121,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56.0,44.52
122,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.03
123,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
124,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.22
125,146.5,114.6,89.3,201.9,8.8,860.0,829.5,28.0,19.99
126,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
127,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.54
128,148.1,0.0,182.1,181.4,15.0,838.9,884.3,28.0,15.53
129,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.5
130,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.92
131,202.0,11.0,141.0,206.0,1.7,942.0,801.0,3.0,9.85
132,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7.0,21.86
133,194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,12.45
134,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,61.07
135,251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14.0,24.43
136,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.8
137,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28.0,27.87
138,376.0,0.0,0.0,214.6,0.0,1003.5,762.4,3.0,16.28
139,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.98
140,155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.74
141,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28.0,33.72
142,168.9,42.2,124.3,158.3,10.8,1080.8,796.2,100.0,48.15
143,233.8,0.0,94.6,197.9,4.6,947.0,852.2,100.0,34.56
144,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.46
145,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28.0,40.06
146,162.0,207.0,172.0,216.0,10.0,822.0,638.0,28.0,39.84
147,252.3,0.0,98.8,146.3,14.2,987.8,889.0,14.0,42.29
148,249.1,0.0,98.8,158.1,12.8,987.8,889.0,100.0,51.06
149,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.8
150,212.0,0.0,124.8,159.0,7.8,1085.4,799.5,28.0,38.5
151,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,14.0,33.09
152,213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100.0,59.3
153,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7.0,27.74
154,334.0,17.6,158.0,189.0,15.3,967.0,633.0,28.0,44.33
155,439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,71.7
156,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57
157,136.0,162.0,126.0,172.0,10.0,923.0,764.0,28.0,29.07
158,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28.0,40.87
159,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.9
160,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7.0,24.0
161,144.8,0.0,133.6,180.8,11.1,979.5,811.5,28.0,13.2
162,380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.76
163,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,14.0,29.75
164,277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
165,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.7
166,182.0,45.2,122.0,170.2,8.2,1059.4,780.7,28.0,31.27
167,273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.24
168,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54
169,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28.0,67.57
170,342.0,38.0,0.0,228.0,0.0,932.0,670.0,365.0,56.14
171,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3.0,13.33
172,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,28.0,39.16
173,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.07
174,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,51.02
175,213.8,98.1,24.5,181.7,6.7,1066.0,785.5,100.0,49.97
176,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28.0,28.63
177,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.62
178,213.7,98.1,24.5,181.7,6.9,1065.8,785.4,14.0,30.39
179,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.52
180,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.33
181,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100.0,37.96
182,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28.0,62.94
183,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3.0,16.11
184,250.0,0.0,95.7,191.8,5.3,948.9,857.2,3.0,8.49
185,380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.45
186,212.6,0.0,100.4,159.4,10.4,1003.8,903.8,28.0,37.4
187,212.1,0.0,121.6,180.3,5.7,1057.6,779.3,100.0,39.61
188,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28.0,33.4
189,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3.0,6.94
190,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,50.94
191,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.39
192,213.7,0.0,174.7,154.8,10.2,1053.5,776.4,28.0,40.15
193,150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43
194,250.0,0.0,95.7,187.4,5.5,956.9,861.2,14.0,24.92
195,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.07
196,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,28.0,26.2
197,266.2,112.3,87.5,177.9,10.4,909.7,744.5,28.0,39.42
